VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
VEH_314,2,41.04,448.34,3988.00,463.00,120.00,3405.00,518.67,160.00,358.67
VEH_315,7,166.81,1797.51,5478.00,1817.00,420.00,3241.00,1598.01,160.00,1438.01
VEH_316,5,99.63,1281.66,4020.00,1324.00,300.00,2396.00,1185.33,160.00,1025.33
VEH_317,3,66.71,883.44,4390.00,910.00,180.00,3300.00,866.75,160.00,706.75
VEH_318,6,112.26,793.64,5249.00,846.00,360.00,4043.00,794.91,160.00,634.91
VEH_319,8,179.53,1861.74,4645.00,1915.00,480.00,2250.00,1649.40,160.00,1489.40
VEH_320,7,154.17,1098.18,4980.00,1204.00,420.00,3356.00,1038.54,160.00,878.54
VEH_321,3,69.92,712.77,2580.00,726.00,180.00,1674.00,730.21,160.00,570.21
VEH_322,3,79.56,500.65,2580.00,517.00,180.00,1883.00,720.65,220.00,500.65
VEH_323,5,150.62,1333.08,3523.00,1360.00,300.00,1863.00,1553.08,220.00,1333.08
VEH_324,4,115.35,811.47,2100.00,826.00,240.00,1034.00,1031.47,220.00,811.47
VEH_325,7,142.36,637.20,3360.00,692.00,420.00,2248.00,857.20,220.00,637.20
VEH_326,1,19.45,207.53,1920.00,223.00,60.00,1637.00,427.53,220.00,207.53
VEH_327,10,215.21,793.80,4557.00,904.00,600.00,3053.00,1013.80,220.00,793.80
VEH_328,8,167.56,943.97,4380.00,1031.00,480.00,2869.00,1163.97,220.00,943.97
VEH_329,3,85.25,447.47,2580.00,479.00,180.00,1921.00,667.47,220.00,447.47
VEH_330,11,255.57,2014.80,5160.00,2087.00,660.00,2413.00,2234.80,220.00,2014.80
VEH_331,4,100.47,700.18,2701.00,772.00,240.00,1689.00,920.18,220.00,700.18
VEH_332,5,113.78,1130.69,4800.00,1158.00,300.00,3342.00,1350.69,220.00,1130.69
VEH_333,8,219.37,1164.33,4980.00,1248.00,480.00,3252.00,1384.33,220.00,1164.33
VEH_334,7,192.55,1243.94,4380.00,1317.00,420.00,2643.00,1463.94,220.00,1243.94
VEH_335,9,227.09,918.41,4097.00,1016.00,540.00,2541.00,1138.41,220.00,918.41
VEH_336,7,131.78,940.67,4468.00,991.00,420.00,3057.00,1160.67,220.00,940.67
VEH_337,8,209.94,865.32,4380.00,946.00,480.00,2954.00,1085.32,220.00,865.32
VEH_338,4,116.55,773.14,2940.00,783.00,240.00,1917.00,993.14,220.00,773.14
VEH_339,6,162.97,995.66,4980.00,1040.00,360.00,3580.00,1215.66,220.00,995.66
VEH_340,4,105.27,917.22,5160.00,947.00,240.00,3973.00,1137.22,220.00,917.22
VEH_341,2,51.93,532.31,2580.00,544.00,120.00,1916.00,752.31,220.00,532.31
VEH_342,8,184.50,566.54,5160.00,607.00,480.00,4073.00,979.85,300.00,679.85
VEH_343,7,133.98,1005.82,3360.00,1026.00,420.00,1914.00,1506.98,300.00,1206.98
VEH_344,4,81.65,553.79,2940.00,566.00,240.00,2134.00,964.54,300.00,664.54
VEH_345,2,40.99,203.89,2580.00,206.00,120.00,2254.00,544.67,300.00,244.67
VEH_346,7,176.99,796.45,5160.00,852.00,420.00,3888.00,1255.74,300.00,955.74
VEH_347,5,108.16,749.71,3360.00,810.00,300.00,2250.00,1199.65,300.00,899.65
VEH_348,5,108.40,602.02,5160.00,652.00,300.00,4208.00,1022.43,300.00,722.43
VEH_349,6,141.77,707.22,4458.00,764.00,360.00,3334.00,1148.66,300.00,848.66
VEH_350,5,119.30,884.93,3798.00,891.00,300.00,2607.00,1361.92,300.00,1061.92
VEH_351,7,160.81,1053.72,4463.00,1106.00,420.00,2937.00,1564.47,300.00,1264.47
VEH_352,1,31.17,226.09,3720.00,224.00,60.00,3436.00,571.31,300.00,271.31
VEH_353,1,36.78,226.09,3720.00,224.00,60.00,3436.00,571.31,300.00,271.31
VEH_354,5,133.88,848.41,5460.00,865.00,300.00,4295.00,1318.09,300.00,1018.09
VEH_355,4,100.55,659.27,3720.00,672.00,240.00,2808.00,1091.12,300.00,791.12
VEH_356,3,91.91,503.14,4380.00,524.00,180.00,3676.00,903.77,300.00,603.77
VEH_357,7,150.33,899.60,4980.00,963.00,420.00,3597.00,1379.52,300.00,1079.52
VEH_358,3,81.67,206.94,2940.00,225.00,180.00,2535.00,548.32,300.00,248.32
VEH_359,6,120.25,668.41,4020.00,697.00,360.00,2963.00,1102.09,300.00,802.09
VEH_360,1,25.57,80.82,2280.00,86.00,60.00,2134.00,396.98,300.00,96.98
VEH_361,9,221.22,799.29,5240.00,890.00,540.00,3810.00,1259.15,300.00,959.15
VEH_362,9,223.45,848.50,3540.00,880.00,540.00,2120.00,1672.75,400.00,1272.75
VEH_363,4,108.30,515.15,3360.00,555.00,240.00,2565.00,1172.73,400.00,772.73
VEH_364,10,235.94,872.82,4800.00,941.00,600.00,3259.00,1709.23,400.00,1309.23
VEH_365,6,146.35,945.04,3559.00,953.00,360.00,2246.00,1817.55,400.00,1417.55
VEH_366,8,172.71,660.41,4020.00,673.00,480.00,2867.00,1390.61,400.00,990.61
VEH_367,6,145.64,721.30,6600.00,739.00,360.00,5501.00,1481.95,400.00,1081.95
VEH_368,5,100.30,757.27,4380.00,802.00,300.00,3278.00,1535.90,400.00,1135.90
VEH_369,4,98.09,433.42,3782.00,438.00,240.00,3104.00,1050.14,400.00,650.14
VEH_370,10,231.47,1299.56,5820.00,1331.00,600.00,3889.00,2349.34,400.00,1949.34
VEH_371,4,90.07,573.81,3720.00,576.00,240.00,2904.00,1260.72,400.00,860.72
VEH_372,8,196.41,1112.76,4464.00,1131.00,480.00,2853.00,2069.14,400.00,1669.14
VEH_373,6,131.03,1009.25,4980.00,1025.00,360.00,3595.00,1913.87,400.00,1513.87
VEH_374,2,50.22,677.00,4313.00,635.00,120.00,3558.00,1415.50,400.00,1015.50
VEH_375,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_376,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_377,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_378,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_379,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_380,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_381,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_382,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_383,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_384,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_385,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_386,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_387,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_388,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_389,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_390,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_391,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_392,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_393,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_394,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_395,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_396,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_397,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_398,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_399,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_400,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_401,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_402,14,283.93,2305.46,4846.00,2458.00,840.00,1548.00,2004.37,160.00,1844.37
VEH_403,6,126.97,1101.66,4160.00,1155.00,360.00,2645.00,1041.33,160.00,881.33
VEH_404,7,132.91,1569.85,2580.00,1681.00,420.00,479.00,1415.88,160.00,1255.88
VEH_405,10,199.61,1218.11,5160.00,1402.00,600.00,3158.00,1134.49,160.00,974.49
VEH_406,8,157.60,1422.00,4980.00,1492.00,480.00,3008.00,1297.60,160.00,1137.60
VEH_407,4,82.62,770.38,2580.00,829.00,240.00,1511.00,776.30,160.00,616.30
VEH_408,4,98.13,821.02,4380.00,878.00,240.00,3262.00,816.81,160.00,656.81
VEH_409,10,204.43,1378.30,6420.00,1501.00,600.00,4319.00,1262.64,160.00,1102.64
VEH_410,10,221.52,1931.07,4522.00,2081.00,600.00,1841.00,1704.86,160.00,1544.86
VEH_411,8,160.80,1240.30,6240.00,1312.00,480.00,4448.00,1152.24,160.00,992.24
VEH_412,8,149.65,1636.12,4389.00,1718.00,480.00,2191.00,1468.90,160.00,1308.90
VEH_413,8,175.85,1255.90,5820.00,1322.00,480.00,4018.00,1164.72,160.00,1004.72
VEH_414,5,94.76,924.79,4380.00,973.00,300.00,3107.00,899.84,160.00,739.84
VEH_415,9,191.08,1113.50,5460.00,1270.00,540.00,3650.00,1050.80,160.00,890.80
VEH_416,7,152.21,1191.16,4800.00,1240.00,420.00,3140.00,1112.93,160.00,952.93
VEH_417,8,171.75,1242.69,4992.00,1351.00,480.00,3161.00,1154.15,160.00,994.15
VEH_418,4,90.53,800.71,4800.00,833.00,240.00,3727.00,800.57,160.00,640.57
VEH_419,5,114.13,1284.98,5160.00,1349.00,300.00,3511.00,1187.98,160.00,1027.98
VEH_420,4,94.89,823.95,5160.00,862.00,240.00,4058.00,819.16,160.00,659.16
VEH_421,5,102.73,967.37,4020.00,1039.00,300.00,2681.00,933.90,160.00,773.90
VEH_422,3,87.16,721.48,2940.00,751.00,180.00,2009.00,941.48,220.00,721.48
VEH_423,7,199.69,1321.79,3540.00,1384.00,420.00,1736.00,1541.79,220.00,1321.79
VEH_424,8,187.54,1057.85,4800.00,1151.00,480.00,3169.00,1277.85,220.00,1057.85
VEH_425,7,193.90,1555.95,3540.00,1631.00,420.00,1489.00,1775.95,220.00,1555.95
VEH_426,7,183.24,684.69,5460.00,773.00,420.00,4267.00,904.69,220.00,684.69
VEH_427,6,160.88,771.18,4251.00,838.00,360.00,3053.00,991.18,220.00,771.18
VEH_428,8,181.38,915.51,4800.00,1023.00,480.00,3297.00,1135.51,220.00,915.51
VEH_429,3,84.43,563.35,2940.00,596.00,180.00,2164.00,783.35,220.00,563.35
VEH_430,4,100.89,919.50,4380.00,946.00,240.00,3194.00,1139.50,220.00,919.50
VEH_431,4,111.96,878.98,3545.00,892.00,240.00,2413.00,1098.98,220.00,878.98
VEH_432,5,134.74,606.87,4020.00,667.00,300.00,3053.00,826.87,220.00,606.87
VEH_433,6,117.94,559.09,5238.00,627.00,360.00,4251.00,779.09,220.00,559.09
VEH_434,3,81.73,625.40,4020.00,630.00,180.00,3210.00,845.40,220.00,625.40
VEH_435,4,103.17,606.26,4980.00,655.00,240.00,4085.00,826.26,220.00,606.26
VEH_436,9,223.81,892.89,4380.00,1002.00,540.00,2838.00,1112.89,220.00,892.89
VEH_437,5,129.26,629.68,5560.00,699.00,300.00,4561.00,849.68,220.00,629.68
VEH_438,5,109.41,634.26,6600.00,688.00,300.00,5612.00,854.26,220.00,634.26
VEH_439,5,124.47,694.22,4659.00,754.00,300.00,3605.00,914.22,220.00,694.22
VEH_440,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_441,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_442,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_443,6,114.43,803.00,4470.00,821.00,360.00,3289.00,1263.60,300.00,963.60
VEH_444,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_445,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_446,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_447,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_448,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_449,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_450,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_451,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_452,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_453,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_454,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_455,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_456,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_457,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_458,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_459,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_460,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_461,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_462,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_463,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_464,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_465,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_466,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_467,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_468,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_469,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_470,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_471,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_472,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_473,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_474,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_475,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_476,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_477,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_478,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_479,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_480,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_481,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_482,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_483,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_484,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_485,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_486,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_487,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_488,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_489,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_490,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_491,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_492,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_493,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_494,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_495,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_496,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_497,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_498,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_499,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_500,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_501,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_502,6,123.48,1291.70,2403.00,1370.00,360.00,673.00,1193.36,160.00,1033.36
VEH_503,11,236.24,1776.80,3701.00,1906.00,660.00,1135.00,1581.44,160.00,1421.44
VEH_504,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_505,4,70.60,372.86,5160.00,382.00,240.00,4538.00,458.28,160.00,298.28
VEH_506,8,145.31,790.94,6900.00,868.00,480.00,5552.00,792.75,160.00,632.75
VEH_507,6,132.15,1073.09,3569.00,1119.00,360.00,2090.00,1018.47,160.00,858.47
VEH_508,5,98.35,540.44,6900.00,622.00,300.00,5978.00,592.35,160.00,432.35
VEH_509,6,148.82,1094.61,6169.00,1136.00,360.00,4673.00,1035.68,160.00,875.68
VEH_510,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_511,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_512,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_513,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_514,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_515,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_516,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_517,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_518,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_519,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_520,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_521,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_522,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_523,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_524,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_525,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_526,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_527,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_528,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_529,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_530,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_531,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_532,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_533,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_534,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_535,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_536,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_537,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_538,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_539,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_540,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_541,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_542,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_543,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_544,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_545,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_546,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_547,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_548,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_549,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_550,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_551,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_552,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_553,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_554,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_555,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_556,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_557,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_558,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_559,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_560,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_561,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_562,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_563,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_564,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_565,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_566,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_567,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_568,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_569,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_570,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_571,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_572,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_573,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_574,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_575,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_576,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_577,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_578,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_579,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_580,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_581,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_582,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_583,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_584,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_585,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_586,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_587,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_588,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_589,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_590,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_591,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_592,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_593,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_594,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_595,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_596,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_597,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_598,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_599,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_600,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_601,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_602,1,16.06,160.61,2280.00,164.00,60.00,2056.00,288.48,160.00,128.48
VEH_603,8,181.24,1439.20,4020.00,1529.00,480.00,2011.00,1311.36,160.00,1151.36
VEH_604,8,169.64,1130.44,4235.00,1258.00,480.00,2497.00,1064.35,160.00,904.35
VEH_605,8,165.03,1228.14,5007.00,1352.00,480.00,3175.00,1142.52,160.00,982.52
VEH_606,6,134.27,925.14,3859.00,1019.00,360.00,2480.00,900.11,160.00,740.11
VEH_607,4,86.52,628.12,4204.00,682.00,240.00,3282.00,662.50,160.00,502.50
VEH_608,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_609,1,19.33,160.61,3720.00,164.00,60.00,3496.00,288.48,160.00,128.48
VEH_610,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_611,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_612,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_613,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_614,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_615,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_616,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_617,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_618,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_619,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_620,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
