ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
Null,VEH_306,3,O_800,2023-05-15 17:14,0,0,2023-05-15 17:14,Null,0.0,0,1440,-1
20230515B497603_001,VEH_306,4,D_104,2023-05-15 17:04,56,60,2023-05-15 19:00,Yes,22.5,1080,120,1
Null,VEH_306,5,O_129,2023-05-15 19:07,0,0,2023-05-15 19:07,Null,0.0,0,1440,-1
20230515B495853_001,VEH_306,6,D_208,2023-05-15 20:04,236,60,2023-05-16 01:00,Yes,23.65,0,360,2
Null,VEH_306,7,O_800,2023-05-16 01:53,0,0,2023-05-16 01:53,Null,0.0,0,1440,-1
20230515B497240_001,VEH_306,8,D_26,2023-05-16 02:09,0,60,2023-05-16 03:09,Yes,25.82,0,360,4
Null,VEH_306,9,O_40,2023-05-16 06:53,0,0,2023-05-16 06:53,Null,0.0,0,1440,-1
20230515B495900_001,VEH_306,10,D_233,2023-05-16 07:28,152,60,2023-05-16 11:00,Yes,15.47,600,1020,4
Null,VEH_306,11,O_800,2023-05-16 12:38,0,0,2023-05-16 12:38,Null,0.0,0,1440,-1
20230515B497435_001,VEH_306,12,D_87,2023-05-16 13:33,627,60,2023-05-17 01:00,Yes,19.6,0,360,5
Null,VEH_306,13,O_279,2023-05-17 01:23,0,0,2023-05-17 01:23,Null,0.0,0,1440,-1
M18408520,VEH_306,14,D_636,Null,Null,Null,Null,No,26.09,1080,120,4
Null,VEH_307,1,O_537,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18406232,VEH_307,2,D_273,2023-05-15 11:32,88,60,2023-05-15 14:00,Yes,18.97,780,1080,0
Null,VEH_307,3,O_800,2023-05-15 14:16,0,0,2023-05-15 14:16,Null,0.0,0,1440,-1
20230515B497501_001,VEH_307,4,D_160,2023-05-15 15:16,164,60,2023-05-15 19:00,Yes,24.59,1080,120,2
Null,VEH_307,5,O_276,2023-05-15 20:15,0,0,2023-05-15 20:15,Null,0.0,0,1440,-1
20230513B494174_001,VEH_307,6,D_195,2023-05-15 20:47,193,60,2023-05-16 01:00,Yes,18.64,0,360,3
Null,VEH_307,7,O_62,2023-05-16 01:49,0,0,2023-05-16 01:49,Null,0.0,0,1440,-1
20230516B499673_001,VEH_307,8,D_108,2023-05-16 01:59,301,60,2023-05-16 08:00,Yes,9.61,420,900,4
Null,VEH_307,9,O_800,2023-05-16 08:44,0,0,2023-05-16 08:44,Null,0.0,0,1440,-1
20230515B497619_001,VEH_307,10,D_81,2023-05-16 09:13,887,60,2023-05-17 01:00,Yes,19.37,0,360,4
Null,VEH_307,11,O_800,2023-05-17 01:41,0,0,2023-05-17 01:41,Null,0.0,0,1440,-1
20230517B001592_001,VEH_307,12,D_108,2023-05-17 02:12,0,60,2023-05-17 03:12,Yes,14.48,0,360,8
20230517B002390_001,VEH_307,13,D_108,2023-05-17 02:12,0,60,2023-05-17 03:12,Yes,6.95,0,360,8
Null,VEH_307,14,O_800,2023-05-17 06:44,0,0,2023-05-17 06:44,Null,0.0,0,1440,-1
N_20230515938880,VEH_307,15,D_200,2023-05-17 07:59,121,60,2023-05-17 11:00,Yes,16.67,600,1020,7
Null,VEH_307,16,O_672,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176321355,VEH_307,17,D_2145,Null,Null,Null,Null,No,19.92,1080,120,9
Null,VEH_307,18,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499057_001,VEH_307,19,D_36,Null,Null,Null,Null,No,24.71,1080,120,10
Null,VEH_308,1,O_537,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407870,VEH_308,2,D_424,2023-05-15 12:27,333,60,2023-05-15 19:00,Yes,22.11,1080,120,1
Null,VEH_308,3,O_800,2023-05-16 01:31,0,0,2023-05-16 01:31,Null,0.0,0,1440,-1
20230515B497220_001,VEH_308,4,D_82,2023-05-16 01:37,0,60,2023-05-16 02:37,Yes,24.27,1080,120,4
Null,VEH_308,5,O_800,2023-05-16 06:14,0,0,2023-05-16 06:14,Null,0.0,0,1440,-1
20230516B499985_001,VEH_308,6,D_208,2023-05-16 06:52,188,60,2023-05-16 11:00,Yes,19.78,600,1020,4
Null,VEH_308,7,O_800,2023-05-16 12:53,0,0,2023-05-16 12:53,Null,0.0,0,1440,-1
20230515B497568_001,VEH_308,8,D_203,2023-05-16 13:29,0,60,2023-05-16 14:29,Yes,15.74,420,900,6
Null,VEH_308,9,O_495,2023-05-16 18:11,0,0,2023-05-16 18:11,Null,0.0,0,1440,-1
20230515B495187_001,VEH_308,10,D_90,2023-05-16 22:47,73,60,2023-05-17 01:00,Yes,21.65,0,360,7
Null,VEH_309,1,O_537,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305166311760,VEH_309,2,D_1380,2023-05-15 17:58,0,60,2023-05-15 18:58,Yes,22.41,780,1080,2
Null,VEH_309,3,O_800,2023-05-15 19:41,0,0,2023-05-15 19:41,Null,0.0,0,1440,-1
20230515B497195_001,VEH_309,4,D_30,2023-05-15 19:13,0,60,2023-05-15 20:13,Yes,25.2,1080,120,3
Null,VEH_309,5,O_800,2023-05-16 00:52,0,0,2023-05-16 00:52,Null,0.0,0,1440,-1
20230515B497208_001,VEH_309,6,D_32,2023-05-16 00:45,0,60,2023-05-16 01:45,Yes,22.98,1080,120,4
Null,VEH_309,7,O_279,2023-05-16 06:22,0,0,2023-05-16 06:22,Null,0.0,0,1440,-1
M18408476,VEH_309,8,D_832,2023-05-16 08:27,93,60,2023-05-16 11:00,Yes,20.99,600,1020,4
Null,VEH_309,9,O_495,2023-05-16 13:01,0,0,2023-05-16 13:01,Null,0.0,0,1440,-1
20230516B498797_001,VEH_309,10,D_83,2023-05-16 16:07,113,60,2023-05-16 19:00,Yes,15.03,1080,120,4
Null,VEH_309,11,O_640,2023-05-16 19:21,0,0,2023-05-16 19:21,Null,0.0,0,1440,-1
MF2305186339915,VEH_309,12,D_1184,2023-05-16 23:14,46,60,2023-05-17 01:00,Yes,18.74,0,360,7
Null,VEH_309,13,O_495,2023-05-17 06:51,0,0,2023-05-17 06:51,Null,0.0,0,1440,-1
20230516B498593_001,VEH_309,14,D_23,Null,Null,Null,Null,No,13.34,600,1020,9
Null,VEH_310,1,O_537,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
MF2305166312319,VEH_310,2,D_1244,2023-05-16 16:58,0,60,2023-05-16 17:58,Yes,21.78,600,1020,6
Null,VEH_310,3,O_495,2023-05-16 18:17,0,0,2023-05-16 18:17,Null,0.0,0,1440,-1
MF2305166314303,VEH_310,4,D_1349,2023-05-16 19:40,260,60,2023-05-17 01:00,Yes,26.57,0,360,7
Null,VEH_310,5,O_800,2023-05-17 06:44,0,0,2023-05-17 06:44,Null,0.0,0,1440,-1
20230515B497337_001,VEH_310,6,D_113,2023-05-17 07:21,159,60,2023-05-17 11:00,Yes,22.01,600,1020,7
Null,VEH_310,7,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B002082_001,VEH_310,8,D_208,Null,Null,Null,Null,No,26.44,420,900,10
Null,VEH_311,1,O_537,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
M18406010,VEH_311,2,D_456,2023-05-15 23:39,21,60,2023-05-16 01:00,Yes,21.45,0,360,1
Null,VEH_311,3,O_800,2023-05-16 01:32,0,0,2023-05-16 01:32,Null,0.0,0,1440,-1
N_20230515938789,VEH_311,4,D_1,2023-05-16 03:14,0,60,2023-05-16 04:14,Yes,22.24,0,360,4
Null,VEH_311,5,O_276,2023-05-16 06:10,0,0,2023-05-16 06:10,Null,0.0,0,1440,-1
20230515B494669_001,VEH_311,6,D_15,2023-05-16 08:52,68,60,2023-05-16 11:00,Yes,17.42,600,1020,5
Null,VEH_311,7,O_394,2023-05-16 13:51,0,0,2023-05-16 13:51,Null,0.0,0,1440,-1
MF2305166314806,VEH_311,8,D_2148,2023-05-16 15:41,139,60,2023-05-16 19:00,Yes,15.98,1080,120,6
Null,VEH_311,9,O_19,2023-05-16 19:30,0,0,2023-05-16 19:30,Null,0.0,0,1440,-1
20230516B499608_001,VEH_311,10,D_208,2023-05-16 19:53,247,60,2023-05-17 01:00,Yes,17.28,0,360,7
Null,VEH_311,11,O_800,2023-05-17 06:53,0,0,2023-05-17 06:53,Null,0.0,0,1440,-1
20230517B002769_001,VEH_311,12,D_37,2023-05-17 06:58,2,60,2023-05-17 08:00,Yes,23.5,420,900,8
Null,VEH_311,13,O_26,2023-05-17 08:02,0,0,2023-05-17 08:02,Null,0.0,0,1440,-1
20230516B001080_001,VEH_311,14,D_209,2023-05-17 10:00,0,60,2023-05-17 11:00,Yes,22.89,600,1020,7
Null,VEH_311,15,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499250_001,VEH_311,16,D_41,Null,Null,Null,Null,No,21.58,1080,120,10
Null,VEH_312,1,O_537,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
M18406244,VEH_312,2,D_273,2023-05-15 23:32,28,60,2023-05-16 01:00,Yes,18.04,0,360,1
Null,VEH_312,3,O_800,2023-05-16 01:16,0,0,2023-05-16 01:16,Null,0.0,0,1440,-1
20230515B495022_001,VEH_312,4,D_108,2023-05-16 01:53,0,60,2023-05-16 02:53,Yes,19.36,1080,120,4
Null,VEH_312,5,O_800,2023-05-16 06:44,0,0,2023-05-16 06:44,Null,0.0,0,1440,-1
20230515B498120_001,VEH_312,6,D_125,2023-05-16 07:19,161,60,2023-05-16 11:00,Yes,15.94,600,1020,5
Null,VEH_312,7,O_279,2023-05-16 12:17,0,0,2023-05-16 12:17,Null,0.0,0,1440,-1
20230516B000388_001,VEH_312,8,D_7,2023-05-16 12:23,0,60,2023-05-16 13:23,Yes,24.47,600,1020,6
Null,VEH_312,9,O_279,2023-05-16 13:51,0,0,2023-05-16 13:51,Null,0.0,0,1440,-1
M18408084,VEH_312,10,D_340,2023-05-16 18:04,776,60,2023-05-17 08:00,Yes,5.18,420,900,6
20230516B000203_001,VEH_312,11,D_209,Null,Null,Null,Null,No,15.41,0,360,6
Null,VEH_312,12,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495341_001,VEH_312,13,D_132,Null,Null,Null,Null,No,21.18,1080,120,6
Null,VEH_313,1,O_537,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18407869,VEH_313,2,D_424,2023-05-15 18:27,333,60,2023-05-16 01:00,Yes,12.26,0,360,0
MF2305156298397,VEH_313,3,D_1246,2023-05-16 03:11,0,60,2023-05-16 04:11,Yes,13.06,0,360,1
Null,VEH_313,4,O_19,2023-05-16 04:57,0,0,2023-05-16 04:57,Null,0.0,0,1440,-1
20230515B496696_001,VEH_313,5,D_233,2023-05-16 04:32,0,60,2023-05-16 05:32,Yes,18.33,0,360,4
Null,VEH_313,6,O_800,2023-05-16 06:38,0,0,2023-05-16 06:38,Null,0.0,0,1440,-1
20230515B497275_001,VEH_313,7,D_48,2023-05-16 07:59,121,60,2023-05-16 11:00,Yes,22.04,600,1020,5
Null,VEH_313,8,O_276,2023-05-16 12:43,0,0,2023-05-16 12:43,Null,0.0,0,1440,-1
20230516B498773_001,VEH_313,9,D_93,2023-05-16 15:51,129,60,2023-05-16 19:00,Yes,19.73,1080,120,6
Null,VEH_314,1,O_537,2023-05-17 06:00,0,0,2023-05-17 06:00,Null,0.0,0,1440,-1
20230516B499882_001,VEH_314,2,D_109,Null,Null,Null,Null,No,21.84,780,1080,7
Null,VEH_314,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498655_001,VEH_314,4,D_14,Null,Null,Null,Null,No,19.2,780,1080,10
Null,VEH_315,1,O_537,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
M18406250,VEH_315,2,D_362,2023-05-16 00:18,0,60,2023-05-16 01:18,Yes,24.08,0,360,3
Null,VEH_315,3,O_26,2023-05-16 02:04,0,0,2023-05-16 02:04,Null,0.0,0,1440,-1
20230516B499474_001,VEH_315,4,D_1,2023-05-16 04:01,0,60,2023-05-16 05:01,Yes,24.32,0,360,4
Null,VEH_315,5,O_276,2023-05-16 06:10,0,0,2023-05-16 06:10,Null,0.0,0,1440,-1
M18406138,VEH_315,6,D_338,2023-05-16 08:58,62,60,2023-05-16 11:00,Yes,24.08,600,1020,3
Null,VEH_315,7,O_40,2023-05-16 12:47,0,0,2023-05-16 12:47,Null,0.0,0,1440,-1
20230516B499629_001,VEH_315,8,D_115,2023-05-16 13:47,0,60,2023-05-16 14:47,Yes,22.79,600,1020,6
Null,VEH_315,9,O_390,2023-05-16 18:52,0,0,2023-05-16 18:52,Null,0.0,0,1440,-1
MF2305166315031,VEH_315,10,D_1453,2023-05-16 23:26,34,60,2023-05-17 01:00,Yes,22.41,0,360,6
Null,VEH_316,1,O_537,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
M18408234,VEH_316,2,D_323,2023-05-16 17:35,0,60,2023-05-16 18:35,Yes,12.35,780,1080,6
M18408276,VEH_316,3,D_435,2023-05-16 22:40,80,60,2023-05-17 01:00,Yes,13.41,0,360,6
Null,VEH_316,4,O_288,2023-05-17 01:16,0,0,2023-05-17 01:16,Null,0.0,0,1440,-1
MF2305176317560,VEH_316,5,D_1935,2023-05-17 05:09,0,60,2023-05-17 06:09,Yes,25.46,0,360,8
Null,VEH_316,6,O_800,2023-05-17 06:39,0,0,2023-05-17 06:39,Null,0.0,0,1440,-1
20230517B002464_001,VEH_316,7,D_109,2023-05-17 09:01,59,60,2023-05-17 11:00,Yes,22.65,600,1020,8
Null,VEH_316,8,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498733_001,VEH_316,9,D_76,Null,Null,Null,Null,No,25.76,1080,120,10
Null,VEH_317,1,O_537,2023-05-17 06:00,0,0,2023-05-17 06:00,Null,0.0,0,1440,-1
M18408199,VEH_317,2,D_311,Null,Null,Null,Null,No,26.25,780,1080,6
Null,VEH_317,3,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18412362,VEH_317,4,D_429,Null,Null,Null,Null,No,25.11,1080,120,9
Null,VEH_318,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18434268,VEH_318,2,D_301,2023-05-16 06:14,226,60,2023-05-16 11:00,Yes,17.21,600,1020,5
M18408198,VEH_318,3,D_312,2023-05-16 15:57,903,60,2023-05-17 08:00,Yes,9.7,420,900,5
Null,VEH_318,4,O_800,2023-05-17 09:10,0,0,2023-05-17 09:10,Null,0.0,0,1440,-1
20230515B497310_001,VEH_318,5,D_53,Null,Null,Null,Null,No,17.92,780,1080,7
Null,VEH_318,6,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000898_001,VEH_318,7,D_199,Null,Null,Null,Null,No,19.84,420,900,9
Null,VEH_319,1,O_537,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499575_001,VEH_319,2,D_109,2023-05-16 03:44,196,60,2023-05-16 08:00,Yes,23.46,420,900,4
Null,VEH_319,3,O_276,2023-05-16 08:50,0,0,2023-05-16 08:50,Null,0.0,0,1440,-1
20230515B495956_001,VEH_319,4,D_135,2023-05-16 10:14,0,60,2023-05-16 11:14,Yes,22.77,600,1020,5
Null,VEH_319,5,O_276,2023-05-16 14:49,0,0,2023-05-16 14:49,Null,0.0,0,1440,-1
20230515B494783_001,VEH_319,6,D_46,2023-05-16 12:41,319,60,2023-05-16 19:00,Yes,15.09,1080,120,6
Null,VEH_319,7,O_288,2023-05-16 19:30,0,0,2023-05-16 19:30,Null,0.0,0,1440,-1
MF2305156309906,VEH_319,8,D_1229,2023-05-16 20:15,225,60,2023-05-17 01:00,Yes,19.83,0,360,5
Null,VEH_319,9,O_68,2023-05-17 01:21,0,0,2023-05-17 01:21,Null,0.0,0,1440,-1
20230516B001166_001,VEH_319,10,D_56,2023-05-17 03:42,0,60,2023-05-17 04:42,Yes,23.92,0,360,7
Null,VEH_319,11,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176324027,VEH_319,12,D_1316,Null,Null,Null,Null,No,22.94,780,1080,10
Null,VEH_320,1,O_537,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499762_001,VEH_320,2,D_109,2023-05-16 03:44,196,60,2023-05-16 08:00,Yes,22.16,420,900,4
Null,VEH_320,3,O_276,2023-05-16 08:50,0,0,2023-05-16 08:50,Null,0.0,0,1440,-1
20230515B495352_001,VEH_320,4,D_135,2023-05-16 10:14,0,60,2023-05-16 11:14,Yes,25.52,420,900,5
Null,VEH_320,5,O_68,2023-05-16 12:53,0,0,2023-05-16 12:53,Null,0.0,0,1440,-1
20230516B001035_001,VEH_320,6,D_1,2023-05-16 14:47,0,60,2023-05-16 15:47,Yes,26.28,780,1080,6
Null,VEH_320,7,O_276,2023-05-16 15:57,0,0,2023-05-16 15:57,Null,0.0,0,1440,-1
20230515B495349_001,VEH_320,8,D_42,2023-05-16 18:22,0,60,2023-05-16 19:22,Yes,25.15,1080,120,6
Null,VEH_320,9,O_68,2023-05-16 19:57,0,0,2023-05-16 19:57,Null,0.0,0,1440,-1
MF2305176316592,VEH_320,10,D_1374,2023-05-16 19:53,247,60,2023-05-17 01:00,Yes,12.76,0,360,7
Null,VEH_320,11,O_70,2023-05-17 01:23,0,0,2023-05-17 01:23,Null,0.0,0,1440,-1
MF2305176334049,VEH_320,12,D_2106,2023-05-17 03:52,0,60,2023-05-17 04:52,Yes,25.43,0,360,6
Null,VEH_321,1,O_537,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499883_001,VEH_321,2,D_109,2023-05-16 03:44,196,60,2023-05-16 08:00,Yes,23.27,420,900,4
Null,VEH_321,3,O_276,2023-05-16 08:50,0,0,2023-05-16 08:50,Null,0.0,0,1440,-1
20230516B001032_001,VEH_321,4,D_233,2023-05-16 10:20,0,60,2023-05-16 11:20,Yes,24.23,600,1020,4
Null,VEH_321,5,O_800,2023-05-16 12:38,0,0,2023-05-16 12:38,Null,0.0,0,1440,-1
20230515B495865_001,VEH_321,6,D_139,2023-05-16 16:53,67,60,2023-05-16 19:00,Yes,22.42,1080,120,4
Null,VEH_322,1,O_537,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18407296,VEH_322,2,D_264,2023-05-16 01:40,320,60,2023-05-16 08:00,Yes,20.06,420,900,4
Null,VEH_322,3,O_288,2023-05-16 08:14,0,0,2023-05-16 08:14,Null,0.0,0,1440,-1
20230516B000245_001,VEH_322,4,D_209,2023-05-16 10:38,0,60,2023-05-16 11:38,Yes,32.26,420,900,5
Null,VEH_322,5,O_276,2023-05-16 12:22,0,0,2023-05-16 12:22,Null,0.0,0,1440,-1
20230515B494774_001,VEH_322,6,D_28,2023-05-16 15:48,132,60,2023-05-16 19:00,Yes,27.24,1080,120,5
Null,VEH_323,1,O_537,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18405662,VEH_323,2,D_403,2023-05-15 10:31,149,60,2023-05-15 14:00,Yes,27.7,780,1080,1
Null,VEH_323,3,O_495,2023-05-16 09:24,0,0,2023-05-16 09:24,Null,0.0,0,1440,-1
20230516B001111_001,VEH_323,4,D_209,2023-05-16 09:18,42,60,2023-05-16 11:00,Yes,30.56,600,1020,4
Null,VEH_323,5,O_276,2023-05-16 12:22,0,0,2023-05-16 12:22,Null,0.0,0,1440,-1
20230515B495412_001,VEH_323,6,D_144,2023-05-16 16:17,103,60,2023-05-16 19:00,Yes,30.89,1080,120,5
Null,VEH_323,7,O_537,2023-05-16 19:31,0,0,2023-05-16 19:31,Null,0.0,0,1440,-1
M18410192,VEH_323,8,D_286,2023-05-16 23:26,34,60,2023-05-17 01:00,Yes,29.92,0,360,7
Null,VEH_323,9,O_276,2023-05-17 06:43,0,0,2023-05-17 06:43,Null,0.0,0,1440,-1
20230516B499503_001,VEH_323,10,D_139,2023-05-17 09:43,0,60,2023-05-17 10:43,Yes,31.55,420,900,9
Null,VEH_324,1,O_537,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406185,VEH_324,2,D_273,2023-05-15 17:32,0,60,2023-05-15 18:32,Yes,29.32,780,1080,1
Null,VEH_324,3,O_800,2023-05-15 18:48,0,0,2023-05-15 18:48,Null,0.0,0,1440,-1
20230515B497565_001,VEH_324,4,D_203,2023-05-15 19:35,0,60,2023-05-15 20:35,Yes,30.7,1080,120,3
Null,VEH_324,5,O_276,2023-05-16 01:08,0,0,2023-05-16 01:08,Null,0.0,0,1440,-1
20230515B495347_001,VEH_324,6,D_42,2023-05-16 03:15,0,60,2023-05-16 04:15,Yes,28.02,0,360,4
Null,VEH_324,7,O_68,2023-05-16 06:35,0,0,2023-05-16 06:35,Null,0.0,0,1440,-1
20230515B498530_001,VEH_324,8,D_29,2023-05-16 07:56,124,60,2023-05-16 11:00,Yes,27.31,600,1020,0
Null,VEH_325,1,O_537,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408228,VEH_325,2,D_273,2023-05-16 05:32,88,60,2023-05-16 08:00,Yes,24.35,420,900,4
Null,VEH_325,3,O_800,2023-05-16 08:16,0,0,2023-05-16 08:16,Null,0.0,0,1440,-1
20230516B000461_001,VEH_325,4,D_233,2023-05-16 08:28,0,60,2023-05-16 09:28,Yes,30.07,420,900,4
Null,VEH_325,5,O_800,2023-05-16 12:38,0,0,2023-05-16 12:38,Null,0.0,0,1440,-1
20230516B000584_001,VEH_325,6,D_146,2023-05-16 13:18,0,60,2023-05-16 14:18,Yes,17.01,420,900,6
20230515B497606_001,VEH_325,7,D_104,2023-05-16 14:40,0,60,2023-05-16 15:40,Yes,13.99,780,1080,6
Null,VEH_325,8,O_129,2023-05-16 18:07,0,0,2023-05-16 18:07,Null,0.0,0,1440,-1
20230516B499540_001,VEH_325,9,D_108,2023-05-16 18:32,0,60,2023-05-16 19:32,Yes,24.9,1080,120,7
Null,VEH_325,10,O_800,2023-05-17 00:44,0,0,2023-05-17 00:44,Null,0.0,0,1440,-1
20230517B002435_001,VEH_325,11,D_184,2023-05-17 00:51,0,60,2023-05-17 01:51,Yes,19.41,0,360,8
20230516B000958_001,VEH_325,12,D_206,2023-05-17 03:18,222,60,2023-05-17 08:00,Yes,12.63,420,900,8
Null,VEH_326,1,O_537,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408286,VEH_326,2,D_534,2023-05-16 03:43,197,60,2023-05-16 08:00,Yes,19.45,420,900,4
Null,VEH_327,1,O_537,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408295,VEH_327,2,D_273,2023-05-16 05:32,88,60,2023-05-16 08:00,Yes,30.52,420,900,4
Null,VEH_327,3,O_800,2023-05-16 08:16,0,0,2023-05-16 08:16,Null,0.0,0,1440,-1
20230515B497359_001,VEH_327,4,D_74,2023-05-16 08:34,86,60,2023-05-16 11:00,Yes,16.34,600,1020,5
Null,VEH_327,5,O_800,2023-05-16 12:32,0,0,2023-05-16 12:32,Null,0.0,0,1440,-1
20230515B497412_001,VEH_327,6,D_41,2023-05-16 12:39,21,60,2023-05-16 14:00,Yes,30.47,780,1080,3
Null,VEH_327,7,O_279,2023-05-16 18:23,0,0,2023-05-16 18:23,Null,0.0,0,1440,-1
20230516B000273_001,VEH_327,8,D_233,2023-05-16 19:16,0,60,2023-05-16 20:16,Yes,20.08,1080,120,7
M18408580,VEH_327,9,D_273,2023-05-16 20:46,794,60,2023-05-17 11:00,Yes,9.22,600,1020,7
Null,VEH_327,10,O_800,2023-05-17 11:16,0,0,2023-05-17 11:16,Null,0.0,0,1440,-1
20230517B002408_001,VEH_327,11,D_108,Null,Null,Null,Null,No,22.54,420,900,8
Null,VEH_327,12,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230516939266,VEH_327,13,D_4,Null,Null,Null,Null,No,31.46,780,1080,8
Null,VEH_328,1,O_537,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18410109,VEH_328,2,D_362,2023-05-16 06:18,42,60,2023-05-16 08:00,Yes,16.35,420,900,4
20230516B499579_001,VEH_328,3,D_233,2023-05-16 09:26,34,60,2023-05-16 11:00,Yes,15.53,600,1020,4
Null,VEH_328,4,O_800,2023-05-16 11:38,0,0,2023-05-16 11:38,Null,0.0,0,1440,-1
20230515B498345_001,VEH_328,5,D_38,2023-05-16 11:41,0,60,2023-05-16 12:41,Yes,26.4,600,1020,4
Null,VEH_328,6,O_800,2023-05-16 13:04,0,0,2023-05-16 13:04,Null,0.0,0,1440,-1
20230515B497367_001,VEH_328,7,D_146,2023-05-16 13:45,0,60,2023-05-16 14:45,Yes,19.82,780,1080,6
Null,VEH_328,8,O_800,2023-05-17 00:49,0,0,2023-05-17 00:49,Null,0.0,0,1440,-1
20230516B000871_001,VEH_328,9,D_87,2023-05-17 00:47,373,60,2023-05-17 08:00,Yes,22.08,420,900,8
Null,VEH_328,10,O_279,2023-05-17 08:23,0,0,2023-05-17 08:23,Null,0.0,0,1440,-1
20230517B002154_001,VEH_328,11,D_108,2023-05-17 09:18,42,60,2023-05-17 11:00,Yes,18.17,600,1020,9
Null,VEH_328,12,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000647_001,VEH_328,13,D_112,Null,Null,Null,Null,No,22.08,420,900,10
Null,VEH_329,1,O_537,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18410121,VEH_329,2,D_293,2023-05-16 01:31,329,60,2023-05-16 08:00,Yes,27.2,420,900,4
Null,VEH_329,3,O_68,2023-05-16 09:05,0,0,2023-05-16 09:05,Null,0.0,0,1440,-1
MF2305166315582,VEH_329,4,D_1316,2023-05-16 11:05,0,60,2023-05-16 12:05,Yes,29.06,420,900,5
Null,VEH_329,5,O_495,2023-05-16 13:01,0,0,2023-05-16 13:01,Null,0.0,0,1440,-1
20230515B495176_001,VEH_329,6,D_60,2023-05-16 14:17,223,60,2023-05-16 19:00,Yes,28.99,1080,120,4
Null,VEH_330,1,O_537,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166312313,VEH_330,2,D_1244,2023-05-16 04:58,122,60,2023-05-16 08:00,Yes,25.15,420,900,4
Null,VEH_330,3,O_495,2023-05-16 08:17,0,0,2023-05-16 08:17,Null,0.0,0,1440,-1
MF2305166311811,VEH_330,4,D_2108,2023-05-16 10:21,159,60,2023-05-16 14:00,Yes,28.96,780,1080,4
Null,VEH_330,5,O_40,2023-05-16 14:58,0,0,2023-05-16 14:58,Null,0.0,0,1440,-1
20230516B000166_001,VEH_330,6,D_108,2023-05-16 15:15,0,60,2023-05-16 16:15,Yes,32.14,600,1020,4
Null,VEH_330,7,O_800,2023-05-16 16:59,0,0,2023-05-16 16:59,Null,0.0,0,1440,-1
20230515B497193_001,VEH_330,8,D_8,2023-05-16 17:37,0,60,2023-05-16 18:37,Yes,15.57,780,1080,6
Null,VEH_330,9,O_279,2023-05-16 19:00,0,0,2023-05-16 19:00,Null,0.0,0,1440,-1
M18408467,VEH_330,10,D_273,2023-05-16 19:35,0,60,2023-05-16 20:35,Yes,18.23,1080,120,7
Null,VEH_330,11,O_800,2023-05-17 00:16,0,0,2023-05-17 00:16,Null,0.0,0,1440,-1
