ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
20230515B495819_001,VEH_2316,6,D_208,Null,Null,Null,Null,No,18.21,1080,120,2
Null,VEH_2316,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408071,VEH_2316,8,D_293,Null,Null,Null,Null,No,23.33,0,360,3
Null,VEH_2317,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497723_001,VEH_2317,2,D_84,2023-05-15 01:18,342,60,2023-05-15 08:00,Yes,14.83,420,900,0
Null,VEH_2317,3,O_495,2023-05-15 08:19,0,0,2023-05-15 08:19,Null,0.0,0,1440,-1
20230515B498474_001,VEH_2317,4,D_109,2023-05-15 10:00,0,60,2023-05-15 11:00,Yes,18.68,600,1020,1
Null,VEH_2317,5,O_276,2023-05-15 12:50,0,0,2023-05-15 12:50,Null,0.0,0,1440,-1
20230515B494888_001,VEH_2317,6,D_95,2023-05-15 15:29,0,60,2023-05-15 16:29,Yes,22.27,600,1020,2
Null,VEH_2317,7,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18407479,VEH_2317,8,D_340,Null,Null,Null,Null,No,23.36,1080,120,3
Null,VEH_2318,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498163_001,VEH_2318,2,D_206,2023-05-15 01:06,354,60,2023-05-15 08:00,Yes,18.63,420,900,0
Null,VEH_2318,3,O_800,2023-05-15 09:07,0,0,2023-05-15 09:07,Null,0.0,0,1440,-1
20230515B498456_001,VEH_2318,4,D_1,2023-05-15 10:36,0,60,2023-05-15 11:36,Yes,13.6,600,1020,1
Null,VEH_2318,5,O_276,2023-05-15 12:10,0,0,2023-05-15 12:10,Null,0.0,0,1440,-1
20230513B493909_001,VEH_2318,6,D_38,2023-05-15 13:57,0,60,2023-05-15 14:57,Yes,18.15,600,1020,2
Null,VEH_2318,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498308_001,VEH_2318,8,D_181,Null,Null,Null,Null,No,13.98,420,900,3
Null,VEH_2318,9,O_62,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497994_001,VEH_2318,10,D_233,Null,Null,Null,Null,No,18.29,1080,120,3
Null,VEH_2319,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305156310880,VEH_2319,2,D_1278,2023-05-15 04:12,348,60,2023-05-15 11:00,Yes,25.89,600,1020,0
Null,VEH_2319,3,O_641,2023-05-15 12:48,0,0,2023-05-15 12:48,Null,0.0,0,1440,-1
MF2305186339755,VEH_2319,4,D_1184,Null,Null,Null,Null,No,21.48,1080,120,1
Null,VEH_2319,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494285_001,VEH_2319,6,D_101,Null,Null,Null,Null,No,25.5,0,360,1
Null,VEH_2323,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497364_001,VEH_2323,2,D_146,2023-05-15 12:48,0,60,2023-05-15 13:48,Yes,19.9,420,900,2
Null,VEH_2335,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497311_001,VEH_2335,2,D_180,2023-05-15 10:11,169,60,2023-05-15 14:00,Yes,16.79,780,1080,1
Null,VEH_2336,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497497_001,VEH_2336,2,D_54,2023-05-15 07:09,351,60,2023-05-15 14:00,Yes,18.69,780,1080,1
Null,VEH_2336,3,O_800,2023-05-15 15:11,0,0,2023-05-15 15:11,Null,0.0,0,1440,-1
20230515B497457_001,VEH_2336,4,D_57,Null,Null,Null,Null,No,22.8,1080,120,2
Null,VEH_2337,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497558_001,VEH_2337,2,D_11,2023-05-15 07:09,351,60,2023-05-15 14:00,Yes,26.55,780,1080,1
Null,VEH_2337,3,O_800,2023-05-15 15:10,0,0,2023-05-15 15:10,Null,0.0,0,1440,-1
20230515B498458_001,VEH_2337,4,D_1,2023-05-15 16:39,0,60,2023-05-15 17:39,Yes,25.02,780,1080,2
Null,VEH_2337,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18406154,VEH_2337,6,D_410,Null,Null,Null,Null,No,21.8,1080,120,3
Null,VEH_2338,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305276372473,VEH_2338,2,D_2687,2023-05-15 11:57,63,60,2023-05-15 14:00,Yes,23.06,780,1080,1
Null,VEH_2339,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497450_001,VEH_2339,2,D_152,2023-05-15 07:05,355,60,2023-05-15 14:00,Yes,14.34,780,1080,0
Null,VEH_2339,3,O_26,2023-05-15 14:49,0,0,2023-05-15 14:49,Null,0.0,0,1440,-1
20230515B495622_001,VEH_2339,4,D_233,Null,Null,Null,Null,No,21.67,1080,120,1
Null,VEH_2339,5,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305156308624,VEH_2339,6,D_1209,Null,Null,Null,Null,No,21.54,0,360,3
Null,VEH_2340,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497492_001,VEH_2340,2,D_92,2023-05-15 08:09,291,60,2023-05-15 14:00,Yes,22.23,780,1080,0
Null,VEH_2340,3,O_276,2023-05-15 14:16,0,0,2023-05-15 14:16,Null,0.0,0,1440,-1
20230515B494745_001,VEH_2340,4,D_1,Null,Null,Null,Null,No,21.36,1080,120,1
Null,VEH_2340,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494728_001,VEH_2340,6,D_1,Null,Null,Null,Null,No,23.83,600,1020,2
Null,VEH_2340,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494280_001,VEH_2340,8,D_99,Null,Null,Null,Null,No,17.62,0,360,2
Null,VEH_2340,9,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B493992_001,VEH_2340,10,D_41,Null,Null,Null,Null,No,25.03,1080,120,1
Null,VEH_2341,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498147_001,VEH_2341,2,D_112,2023-05-15 07:06,354,60,2023-05-15 14:00,Yes,17.82,780,1080,0
Null,VEH_2341,3,O_26,2023-05-15 14:51,0,0,2023-05-15 14:51,Null,0.0,0,1440,-1
20230515B495611_001,VEH_2341,4,D_108,Null,Null,Null,Null,No,24.14,1080,120,2
Null,VEH_2341,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497483_001,VEH_2341,6,D_91,Null,Null,Null,Null,No,26.58,0,360,1
Null,VEH_2342,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498454_001,VEH_2342,2,D_1,2023-05-15 07:58,302,60,2023-05-15 14:00,Yes,19.79,780,1080,0
Null,VEH_2342,3,O_276,2023-05-15 14:10,0,0,2023-05-15 14:10,Null,0.0,0,1440,-1
20230513B494173_001,VEH_2342,4,D_136,2023-05-15 15:34,0,60,2023-05-15 16:34,Yes,16.9,780,1080,2
Null,VEH_2342,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494454_001,VEH_2342,6,D_87,Null,Null,Null,Null,No,24.95,0,360,3
Null,VEH_2348,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497484_001,VEH_2348,2,D_91,2023-05-15 13:34,0,60,2023-05-15 14:34,Yes,12.42,780,1080,2
20230515B497515_001,VEH_2348,3,D_163,Null,Null,Null,Null,No,13.83,0,360,1
Null,VEH_2354,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497468_001,VEH_2354,2,D_109,2023-05-15 08:36,0,60,2023-05-15 09:36,Yes,32.23,420,900,0
Null,VEH_2354,3,O_276,2023-05-15 12:50,0,0,2023-05-15 12:50,Null,0.0,0,1440,-1
20230513B494274_001,VEH_2354,4,D_12,Null,Null,Null,Null,No,31.94,1080,120,0
Null,VEH_2355,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497284_001,VEH_2355,2,D_49,2023-05-15 07:20,0,60,2023-05-15 08:20,Yes,28.78,420,900,1
Null,VEH_2355,3,O_800,2023-05-15 13:22,0,0,2023-05-15 13:22,Null,0.0,0,1440,-1
20230515B498290_001,VEH_2355,4,D_162,Null,Null,Null,Null,No,27.24,1080,120,1
Null,VEH_2356,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305126295512,VEH_2356,2,D_1278,2023-05-15 10:12,0,60,2023-05-15 11:12,Yes,32.24,420,900,0
Null,VEH_2356,3,O_276,2023-05-15 15:05,0,0,2023-05-15 15:05,Null,0.0,0,1440,-1
20230513B494089_001,VEH_2356,4,D_74,Null,Null,Null,Null,No,32.51,1080,120,2
Null,VEH_2356,5,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498443_001,VEH_2356,6,D_109,Null,Null,Null,Null,No,31.48,0,360,3
Null,VEH_2357,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498056_001,VEH_2357,2,D_3,2023-05-15 06:32,208,60,2023-05-15 11:00,Yes,27.2,600,1020,0
Null,VEH_2357,3,O_800,2023-05-15 12:31,0,0,2023-05-15 12:31,Null,0.0,0,1440,-1
20230515B498328_001,VEH_2357,4,D_99,2023-05-15 13:27,0,60,2023-05-15 14:27,Yes,30.24,600,1020,2
Null,VEH_2357,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494236_001,VEH_2357,6,D_86,Null,Null,Null,Null,No,30.77,0,360,2
Null,VEH_2358,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498225_001,VEH_2358,2,D_147,2023-05-15 07:05,175,60,2023-05-15 11:00,Yes,27.74,600,1020,0
Null,VEH_2358,3,O_800,2023-05-15 13:07,0,0,2023-05-15 13:07,Null,0.0,0,1440,-1
20230515B497589_001,VEH_2358,4,D_38,2023-05-15 13:22,0,60,2023-05-15 14:22,Yes,23.27,420,900,2
Null,VEH_2358,5,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498476_001,VEH_2358,6,D_109,Null,Null,Null,Null,No,28.92,1080,120,3
Null,VEH_2359,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498116_001,VEH_2359,2,D_18,2023-05-15 07:01,179,60,2023-05-15 11:00,Yes,31.19,600,1020,0
Null,VEH_2359,3,O_279,2023-05-15 12:22,0,0,2023-05-15 12:22,Null,0.0,0,1440,-1
M18405904,VEH_2359,4,D_276,2023-05-15 16:54,0,60,2023-05-15 17:54,Yes,29.27,780,1080,0
Null,VEH_2359,5,O_288,Null,Null,Null,Null,Null,0.0,0,1440,-1
PND000342,VEH_2359,6,D_2295,Null,Null,Null,Null,No,25.3,1080,120,3
Null,VEH_2360,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497178_001,VEH_2360,2,D_125,2023-05-15 07:05,355,60,2023-05-15 14:00,Yes,32.63,780,1080,1
Null,VEH_2360,3,O_26,2023-05-15 14:36,0,0,2023-05-15 14:36,Null,0.0,0,1440,-1
20230515B498436_001,VEH_2360,4,D_152,Null,Null,Null,Null,No,29.37,1080,120,1
Null,VEH_2361,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498506_001,VEH_2361,2,D_209,2023-05-15 07:45,315,60,2023-05-15 14:00,Yes,28.64,780,1080,0
Null,VEH_2361,3,O_276,2023-05-15 14:22,0,0,2023-05-15 14:22,Null,0.0,0,1440,-1
20230513B494051_001,VEH_2361,4,D_106,Null,Null,Null,Null,No,28.48,1080,120,2
Null,VEH_2361,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494736_001,VEH_2361,6,D_1,Null,Null,Null,Null,No,32.52,0,360,2
Null,VEH_2363,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497257_001,VEH_2363,2,D_207,Null,Null,Null,Null,No,32.52,1080,120,0
Null,VEH_2363,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494298_001,VEH_2363,4,D_105,Null,Null,Null,Null,No,27.37,1080,120,3
Null,VEH_2365,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B498206_001,VEH_2365,2,D_67,2023-05-15 12:32,28,60,2023-05-15 14:00,Yes,27.2,780,1080,0
Null,VEH_2365,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497588_001,VEH_2365,4,D_38,Null,Null,Null,Null,No,22.81,0,360,1
Null,VEH_2366,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497161_001,VEH_2366,2,D_111,2023-05-15 15:30,0,60,2023-05-15 16:30,Yes,19.07,600,1020,2
20230515B497388_001,VEH_2366,3,D_77,Null,Null,Null,Null,No,12.52,420,900,2
Null,VEH_2403,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497409_001,VEH_2403,2,D_40,Null,Null,Null,Null,No,33.63,1080,120,1
Null,VEH_2403,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498209_001,VEH_2403,4,D_68,Null,Null,Null,Null,No,15.68,0,360,1
Null,VEH_2404,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497423_001,VEH_2404,2,D_84,2023-05-15 13:18,0,60,2023-05-15 14:18,Yes,37.15,780,1080,1
Null,VEH_2404,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494144_001,VEH_2404,4,D_37,Null,Null,Null,Null,No,37.35,0,360,3
Null,VEH_2552,1,O_26,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498426_001,VEH_2552,2,D_1,2023-05-15 02:13,0,60,2023-05-15 03:13,Yes,20.08,0,360,0
Null,VEH_2552,3,O_276,2023-05-15 06:10,0,0,2023-05-15 06:10,Null,0.0,0,1440,-1
20230513B493904_001,VEH_2552,4,D_34,2023-05-15 08:00,120,60,2023-05-15 11:00,Yes,21.78,600,1020,1
Null,VEH_2552,5,O_68,2023-05-15 12:39,0,0,2023-05-15 12:39,Null,0.0,0,1440,-1
MF2305156298512,VEH_2552,6,D_2068,Null,Null,Null,Null,No,14.52,1080,120,2
Null,VEH_2553,1,O_26,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B495827_001,VEH_2553,2,D_208,2023-05-15 01:10,350,60,2023-05-15 08:00,Yes,18.97,420,900,0
Null,VEH_2553,3,O_276,2023-05-15 09:40,0,0,2023-05-15 09:40,Null,0.0,0,1440,-1
20230515B494730_001,VEH_2553,4,D_1,2023-05-15 09:38,22,60,2023-05-15 11:00,Yes,20.76,600,1020,0
Null,VEH_2553,5,O_276,2023-05-15 12:10,0,0,2023-05-15 12:10,Null,0.0,0,1440,-1
20230513B494179_001,VEH_2553,6,D_52,2023-05-15 14:34,0,60,2023-05-15 15:34,Yes,22.09,420,900,2
Null,VEH_2553,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497269_001,VEH_2553,8,D_1,Null,Null,Null,Null,No,18.67,0,360,3
Null,VEH_2554,1,O_26,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497085_001,VEH_2554,2,D_209,2023-05-15 02:00,300,60,2023-05-15 08:00,Yes,19.76,420,900,0
Null,VEH_2554,3,O_276,2023-05-15 08:22,0,0,2023-05-15 08:22,Null,0.0,0,1440,-1
20230513B493901_001,VEH_2554,4,D_32,2023-05-15 10:37,0,60,2023-05-15 11:37,Yes,26.76,600,1020,0
Null,VEH_2554,5,O_26,2023-05-15 12:42,0,0,2023-05-15 12:42,Null,0.0,0,1440,-1
20230515B495829_001,VEH_2554,6,D_208,2023-05-15 13:46,0,60,2023-05-15 14:46,Yes,19.57,420,900,2
Null,VEH_2554,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494254_001,VEH_2554,8,D_50,Null,Null,Null,Null,No,23.96,0,360,3
Null,VEH_2558,1,O_26,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406105,VEH_2558,2,D_722,Null,Null,Null,Null,No,22.48,1080,120,0
Null,VEH_2558,3,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18406190,VEH_2558,4,D_335,Null,Null,Null,Null,No,26.66,0,360,2
Null,VEH_2560,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498440_001,VEH_2560,2,D_109,2023-05-15 08:51,69,60,2023-05-15 11:00,Yes,17.08,600,1020,0
20230515B495818_001,VEH_2560,3,D_208,Null,Null,Null,Null,No,9.91,0,360,1
Null,VEH_2561,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B495828_001,VEH_2561,2,D_208,2023-05-15 07:10,350,60,2023-05-15 14:00,Yes,24.97,780,1080,1
Null,VEH_2561,3,O_800,2023-05-15 14:53,0,0,2023-05-15 14:53,Null,0.0,0,1440,-1
20230515B497358_001,VEH_2561,4,D_74,2023-05-15 15:01,0,60,2023-05-15 16:01,Yes,18.4,780,1080,1
Null,VEH_2561,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305196343456,VEH_2561,6,D_2413,Null,Null,Null,Null,No,21.66,0,360,3
Null,VEH_2562,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497086_001,VEH_2562,2,D_209,2023-05-15 08:00,300,60,2023-05-15 14:00,Yes,22.52,780,1080,1
Null,VEH_2562,3,O_276,2023-05-15 14:22,0,0,2023-05-15 14:22,Null,0.0,0,1440,-1
20230513B494209_001,VEH_2562,4,D_145,Null,Null,Null,Null,No,22.62,1080,120,2
Null,VEH_2563,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498449_001,VEH_2563,2,D_209,2023-05-15 08:00,300,60,2023-05-15 14:00,Yes,18.19,780,1080,1
Null,VEH_2563,3,O_276,2023-05-15 14:22,0,0,2023-05-15 14:22,Null,0.0,0,1440,-1
20230513B494046_001,VEH_2563,4,D_103,Null,Null,Null,Null,No,18.27,0,360,2
Null,VEH_2563,5,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498479_001,VEH_2563,6,D_109,Null,Null,Null,Null,No,25.53,1080,120,2
Null,VEH_2564,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498427_001,VEH_2564,2,D_1,2023-05-15 08:13,0,60,2023-05-15 09:13,Yes,22.76,420,900,1
Null,VEH_2564,3,O_276,2023-05-15 12:10,0,0,2023-05-15 12:10,Null,0.0,0,1440,-1
20230513B494334_001,VEH_2564,4,D_28,Null,Null,Null,Null,No,22.05,1080,120,1
Null,VEH_2566,1,O_26,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B498437_001,VEH_2566,2,D_109,2023-05-15 14:51,0,60,2023-05-15 15:51,Yes,21.8,420,900,2
Null,VEH_2566,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494018_001,VEH_2566,4,D_37,Null,Null,Null,Null,No,23.12,0,360,2
Null,VEH_2566,5,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495618_001,VEH_2566,6,D_233,Null,Null,Null,Null,No,20.95,0,360,3
Null,VEH_2572,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18405594,VEH_2572,2,D_505,2023-05-15 10:31,0,60,2023-05-15 11:31,Yes,29.83,600,1020,0
Null,VEH_2573,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498430_001,VEH_2573,2,D_1,2023-05-15 08:13,287,60,2023-05-15 14:00,Yes,27.32,780,1080,0
Null,VEH_2573,3,O_276,2023-05-15 14:10,0,0,2023-05-15 14:10,Null,0.0,0,1440,-1
N_20230513922727,VEH_2573,4,D_163,2023-05-15 15:41,0,60,2023-05-15 16:41,Yes,30.45,780,1080,2
Null,VEH_2573,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B493958_001,VEH_2573,6,D_66,Null,Null,Null,Null,No,29.95,1080,120,3
Null,VEH_2752,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406028,VEH_2752,2,D_584,2023-05-15 03:54,0,60,2023-05-15 04:54,Yes,15.68,0,360,0
Null,VEH_2753,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18408025,VEH_2753,2,D_293,2023-05-15 05:11,0,60,2023-05-15 06:11,Yes,22.84,0,360,0
Null,VEH_2753,3,O_288,2023-05-15 06:52,0,0,2023-05-15 06:52,Null,0.0,0,1440,-1
PND000077,VEH_2753,4,D_2270,2023-05-15 11:33,0,60,2023-05-15 12:33,Yes,17.43,600,1020,1
Null,VEH_2753,5,O_26,2023-05-15 13:28,0,0,2023-05-15 13:28,Null,0.0,0,1440,-1
20230515B498402_001,VEH_2753,6,D_18,Null,Null,Null,Null,No,18.45,1080,120,1
Null,VEH_2754,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18405964,VEH_2754,2,D_924,2023-05-15 05:16,0,60,2023-05-15 06:16,Yes,22.41,0,360,0
Null,VEH_2754,3,O_288,2023-05-15 07:03,0,0,2023-05-15 07:03,Null,0.0,0,1440,-1
PND000194,VEH_2754,4,D_2930,2023-05-15 10:50,0,60,2023-05-15 11:50,Yes,26.42,600,1020,0
Null,VEH_2754,5,O_800,2023-05-15 12:36,0,0,2023-05-15 12:36,Null,0.0,0,1440,-1
20230515B495981_001,VEH_2754,6,D_208,2023-05-15 13:00,0,60,2023-05-15 14:00,Yes,19.33,780,1080,2
Null,VEH_2754,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494204_001,VEH_2754,8,D_144,Null,Null,Null,Null,No,22.24,1080,120,3
Null,VEH_2755,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18407962,VEH_2755,2,D_390,2023-05-15 05:59,0,60,2023-05-15 06:59,Yes,24.51,0,360,0
Null,VEH_2755,3,O_68,2023-05-15 08:49,0,0,2023-05-15 08:49,Null,0.0,0,1440,-1
20230515B498531_001,VEH_2755,4,D_29,2023-05-15 08:25,95,60,2023-05-15 11:00,Yes,17.85,600,1020,1
Null,VEH_2756,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18405861,VEH_2756,2,D_262,2023-05-15 04:50,130,60,2023-05-15 08:00,Yes,16.58,420,900,0
Null,VEH_2756,3,O_276,2023-05-15 11:03,0,0,2023-05-15 11:03,Null,0.0,0,1440,-1
20230515B494724_001,VEH_2756,4,D_1,2023-05-15 10:57,0,60,2023-05-15 11:57,Yes,20.15,600,1020,0
Null,VEH_2756,5,O_276,2023-05-15 12:10,0,0,2023-05-15 12:10,Null,0.0,0,1440,-1
20230513B493870_001,VEH_2756,6,D_49,Null,Null,Null,Null,No,23.45,1080,120,2
Null,VEH_2757,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406375,VEH_2757,2,D_276,2023-05-15 04:48,132,60,2023-05-15 08:00,Yes,16.39,420,900,0
Null,VEH_2757,3,O_288,2023-05-15 08:26,0,0,2023-05-15 08:26,Null,0.0,0,1440,-1
MF2305186339735,VEH_2757,4,D_1654,2023-05-15 11:16,0,60,2023-05-15 12:16,Yes,24.83,600,1020,0
Null,VEH_2757,5,O_276,2023-05-15 13:22,0,0,2023-05-15 13:22,Null,0.0,0,1440,-1
PND000196,VEH_2757,6,D_61,Null,Null,Null,Null,No,21.13,1080,120,1
Null,VEH_2758,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406381,VEH_2758,2,D_397,2023-05-15 06:40,20,60,2023-05-15 08:00,Yes,20.84,420,900,0
Null,VEH_2759,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18408020,VEH_2759,2,D_426,2023-05-15 15:19,0,60,2023-05-15 16:19,Yes,12.42,780,1080,2
M18406376,VEH_2759,3,D_538,Null,Null,Null,Null,No,11.9,0,360,1
Null,VEH_2760,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18405922,VEH_2760,2,D_288,2023-05-15 10:54,0,60,2023-05-15 11:54,Yes,7.52,600,1020,1
M18406317,VEH_2760,3,D_465,2023-05-15 13:55,0,60,2023-05-15 14:55,Yes,13.38,780,1080,0
Null,VEH_2760,4,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494469_001,VEH_2760,5,D_80,Null,Null,Null,Null,No,25.88,0,360,3
Null,VEH_2760,6,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497564_001,VEH_2760,7,D_203,Null,Null,Null,Null,No,18.86,0,360,2
Null,VEH_2761,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166312158,VEH_2761,2,D_2114,2023-05-15 12:03,0,60,2023-05-15 13:03,Yes,19.93,600,1020,1
Null,VEH_2761,3,O_68,2023-05-15 14:53,0,0,2023-05-15 14:53,Null,0.0,0,1440,-1
20230515B498528_001,VEH_2761,4,D_29,2023-05-15 14:02,0,60,2023-05-15 15:02,Yes,18.63,780,1080,2
Null,VEH_2762,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407527,VEH_2762,2,D_410,2023-05-15 12:20,0,60,2023-05-15 13:20,Yes,20.23,420,900,1
Null,VEH_2762,3,O_537,2023-05-15 13:32,0,0,2023-05-15 13:32,Null,0.0,0,1440,-1
MF2305156309503,VEH_2762,4,D_1854,Null,Null,Null,Null,No,25.66,1080,120,0
Null,VEH_2762,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494729_001,VEH_2762,6,D_1,Null,Null,Null,Null,No,18.02,600,1020,3
Null,VEH_2762,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494705_001,VEH_2762,8,D_26,Null,Null,Null,Null,No,17.94,0,360,2
Null,VEH_2763,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18408011,VEH_2763,2,D_294,2023-05-15 12:34,0,60,2023-05-15 13:34,Yes,22.41,600,1020,1
Null,VEH_2764,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18405441,VEH_2764,2,D_397,2023-05-15 12:40,0,60,2023-05-15 13:40,Yes,23.75,600,1020,1
