ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
MF2305156310886,Null,Null,Null,Null,Null,Null,Null,Null,34.13,600,1020,2
MF2305156310991,Null,Null,Null,Null,Null,Null,Null,Null,15.98,0,360,2
MF2305166311985,Null,Null,Null,Null,Null,Null,Null,Null,24.69,420,900,2
MF2305166312383,Null,Null,Null,Null,Null,Null,Null,Null,21.62,420,900,2
MF2305166314219,Null,Null,Null,Null,Null,Null,Null,Null,22.02,0,360,2
MF2305166314615,Null,Null,Null,Null,Null,Null,Null,Null,28.43,420,900,2
MF2305176322270,Null,Null,Null,Null,Null,Null,Null,Null,21.32,420,900,2
MF2305176322280,Null,Null,Null,Null,Null,Null,Null,Null,19.56,600,1020,2
MF2305186338095,Null,Null,Null,Null,Null,Null,Null,Null,9.89,0,360,2
MF2305186339749,Null,Null,Null,Null,Null,Null,Null,Null,27.96,1080,120,2
MF2305236350939,Null,Null,Null,Null,Null,Null,Null,Null,15.09,420,900,2
MF2305246360150,Null,Null,Null,Null,Null,Null,Null,Null,24.4,0,360,2
MF2305276372483,Null,Null,Null,Null,Null,Null,Null,Null,30.09,780,1080,2
MF2305316383897,Null,Null,Null,Null,Null,Null,Null,Null,21.65,0,360,2
MF2305316384850,Null,Null,Null,Null,Null,Null,Null,Null,18.51,420,900,2
MF2305316384865,Null,Null,Null,Null,Null,Null,Null,Null,21.75,780,1080,2
MF2305316385716,Null,Null,Null,Null,Null,Null,Null,Null,23.22,0,360,2
MF2305316385724,Null,Null,Null,Null,Null,Null,Null,Null,23.2,420,900,2
MF2305316385745,Null,Null,Null,Null,Null,Null,Null,Null,33.01,420,900,2
PND000159,Null,Null,Null,Null,Null,Null,Null,Null,32.57,600,1020,2
20230513B494004_001,Null,Null,Null,Null,Null,Null,Null,Null,24.85,0,360,1
20230513B494013_001,Null,Null,Null,Null,Null,Null,Null,Null,19.3,0,360,1
20230513B494026_001,Null,Null,Null,Null,Null,Null,Null,Null,19.13,0,360,1
20230513B494132_001,Null,Null,Null,Null,Null,Null,Null,Null,21.28,0,360,1
20230513B494153_001,Null,Null,Null,Null,Null,Null,Null,Null,22.79,0,360,1
20230513B494164_001,Null,Null,Null,Null,Null,Null,Null,Null,32.49,0,360,1
20230513B494188_001,Null,Null,Null,Null,Null,Null,Null,Null,19.89,0,360,1
20230513B494285_001,Null,Null,Null,Null,Null,Null,Null,Null,25.5,0,360,1
20230513B494402_001,Null,Null,Null,Null,Null,Null,Null,Null,20.48,0,360,1
20230513B494625_001,Null,Null,Null,Null,Null,Null,Null,Null,19.27,0,360,1
20230515B494880_001,Null,Null,Null,Null,Null,Null,Null,Null,23.55,0,360,1
20230515B495090_001,Null,Null,Null,Null,Null,Null,Null,Null,22.65,0,360,1
20230515B495125_001,Null,Null,Null,Null,Null,Null,Null,Null,28.4,420,900,1
20230515B495557_001,Null,Null,Null,Null,Null,Null,Null,Null,17.14,0,360,1
20230515B495796_001,Null,Null,Null,Null,Null,Null,Null,Null,28.91,0,360,1
20230515B497483_001,Null,Null,Null,Null,Null,Null,Null,Null,26.58,0,360,1
20230515B497588_001,Null,Null,Null,Null,Null,Null,Null,Null,22.81,0,360,1
20230515B497992_001,Null,Null,Null,Null,Null,Null,Null,Null,30.19,0,360,1
20230515B497999_001,Null,Null,Null,Null,Null,Null,Null,Null,29.44,420,900,1
20230515B498026_001,Null,Null,Null,Null,Null,Null,Null,Null,29.2,0,360,1
20230515B498174_001,Null,Null,Null,Null,Null,Null,Null,Null,21.2,0,360,1
20230515B498209_001,Null,Null,Null,Null,Null,Null,Null,Null,15.68,0,360,1
20230515B498231_001,Null,Null,Null,Null,Null,Null,Null,Null,25.11,0,360,1
20230515B498482_001,Null,Null,Null,Null,Null,Null,Null,Null,19.25,0,360,1
20230515B498486_001,Null,Null,Null,Null,Null,Null,Null,Null,29.79,0,360,1
20230515B498513_001,Null,Null,Null,Null,Null,Null,Null,Null,19.98,0,360,1
N_20230515938871,Null,Null,Null,Null,Null,Null,Null,Null,16.33,0,360,1
M18406010,Null,Null,Null,Null,Null,Null,Null,Null,21.45,0,360,1
M18406200,Null,Null,Null,Null,Null,Null,Null,Null,28.39,0,360,1
M18406244,Null,Null,Null,Null,Null,Null,Null,Null,18.04,0,360,1
M18406259,Null,Null,Null,Null,Null,Null,Null,Null,32.25,0,360,1
M18406318,Null,Null,Null,Null,Null,Null,Null,Null,26.17,0,360,1
M18406372,Null,Null,Null,Null,Null,Null,Null,Null,25.94,0,360,1
M18406456,Null,Null,Null,Null,Null,Null,Null,Null,27.5,420,900,1
MF2305126295521,Null,Null,Null,Null,Null,Null,Null,Null,33.39,420,900,1
MF2305156308958,Null,Null,Null,Null,Null,Null,Null,Null,22.41,0,360,1
MF2305156309300,Null,Null,Null,Null,Null,Null,Null,Null,22.38,0,360,1
MF2305156309748,Null,Null,Null,Null,Null,Null,Null,Null,31.14,0,360,1
MF2305156309848,Null,Null,Null,Null,Null,Null,Null,Null,29.73,600,1020,1
MF2305156310984,Null,Null,Null,Null,Null,Null,Null,Null,21.28,0,360,1
MF2305166314217,Null,Null,Null,Null,Null,Null,Null,Null,31.47,600,1020,1
MF2305166315888,Null,Null,Null,Null,Null,Null,Null,Null,19.68,0,360,1
MF2305176322244,Null,Null,Null,Null,Null,Null,Null,Null,22.73,0,360,1
MF2305176322263,Null,Null,Null,Null,Null,Null,Null,Null,24.55,0,360,1
MF2305176324213,Null,Null,Null,Null,Null,Null,Null,Null,31.31,600,1020,1
MF2305176324863,Null,Null,Null,Null,Null,Null,Null,Null,23.31,0,360,1
MF2305186339747,Null,Null,Null,Null,Null,Null,Null,Null,29.2,780,1080,1
MF2305236350929,Null,Null,Null,Null,Null,Null,Null,Null,22.46,0,360,1
MF2305236350937,Null,Null,Null,Null,Null,Null,Null,Null,19.42,0,360,1
MF2305316385700,Null,Null,Null,Null,Null,Null,Null,Null,19.02,0,360,1
MF2305316385743,Null,Null,Null,Null,Null,Null,Null,Null,19.89,0,360,1
PND000336,Null,Null,Null,Null,Null,Null,Null,Null,26.84,0,360,1
20230515B495851_001,Null,Null,Null,Null,Null,Null,Null,Null,29.69,780,1080,0
20230515B497995_001,Null,Null,Null,Null,Null,Null,Null,Null,31.46,780,1080,0
20230515B498102_001,Null,Null,Null,Null,Null,Null,Null,Null,27.43,1080,120,0
20230515B498344_001,Null,Null,Null,Null,Null,Null,Null,Null,29.24,0,360,0
20230515B498448_001,Null,Null,Null,Null,Null,Null,Null,Null,35.32,1080,120,0
20230515B498530_001,Null,Null,Null,Null,Null,Null,Null,Null,27.31,600,1020,0
M18405440,Null,Null,Null,Null,Null,Null,Null,Null,30.99,780,1080,0
M18406251,Null,Null,Null,Null,Null,Null,Null,Null,28.29,0,360,0
MF2305156297584,Null,Null,Null,Null,Null,Null,Null,Null,27.02,0,360,0
MF2305156298395,Null,Null,Null,Null,Null,Null,Null,Null,28.74,0,360,0
MF2305156309846,Null,Null,Null,Null,Null,Null,Null,Null,31.69,600,1020,0
MF2305156309854,Null,Null,Null,Null,Null,Null,Null,Null,27.37,0,360,0
MF2305166311981,Null,Null,Null,Null,Null,Null,Null,Null,30.1,780,1080,0
MF2305166314072,Null,Null,Null,Null,Null,Null,Null,Null,33.02,1080,120,0
MF2305166314225,Null,Null,Null,Null,Null,Null,Null,Null,29.79,600,1020,0
MF2305166314599,Null,Null,Null,Null,Null,Null,Null,Null,31.25,600,1020,0
MF2305176322241,Null,Null,Null,Null,Null,Null,Null,Null,33.84,420,900,0
MF2305186339193,Null,Null,Null,Null,Null,Null,Null,Null,29.55,420,900,0
MF2305306377252,Null,Null,Null,Null,Null,Null,Null,Null,29.13,420,900,0
MF2305316383901,Null,Null,Null,Null,Null,Null,Null,Null,32.38,0,360,0
