ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
Null,VEH_349,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18407301,VEH_349,2,D_404,Null,Null,Null,Null,No,23.74,600,1020,4
20230516B498948_001,VEH_349,3,D_109,Null,Null,Null,Null,No,17.47,1080,120,5
Null,VEH_351,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B000046_001,VEH_351,2,D_1,Null,Null,Null,Null,No,22.99,600,1020,5
M18408224,VEH_351,3,D_379,Null,Null,Null,Null,No,18.98,780,1080,5
Null,VEH_355,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408499,VEH_355,2,D_273,Null,Null,Null,Null,No,19.08,420,900,5
M18410066,VEH_355,3,D_273,Null,Null,Null,Null,No,19.92,780,1080,4
Null,VEH_356,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499880_001,VEH_356,2,D_1,Null,Null,Null,Null,No,25.33,780,1080,5
Null,VEH_357,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305316383134,VEH_357,2,D_1952,Null,Null,Null,Null,No,23.67,780,1080,5
20230516B499576_001,VEH_357,3,D_109,Null,Null,Null,Null,No,17.53,1080,120,5
Null,VEH_358,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18407990,VEH_358,2,D_486,Null,Null,Null,Null,No,33.36,780,1080,4
Null,VEH_359,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408237,VEH_359,2,D_949,Null,Null,Null,Null,No,22.22,780,1080,4
M18408208,VEH_359,3,D_311,Null,Null,Null,Null,No,19.18,1080,120,5
Null,VEH_360,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18410194,VEH_360,2,D_390,Null,Null,Null,Null,No,25.57,780,1080,4
Null,VEH_361,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305156309673,VEH_361,2,D_1854,Null,Null,Null,Null,No,23.77,780,1080,4
M18408498,VEH_361,3,D_273,Null,Null,Null,Null,No,17.31,1080,120,4
Null,VEH_362,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305166312325,VEH_362,2,D_1246,Null,Null,Null,Null,No,21.61,780,1080,4
M18406231,VEH_362,3,D_273,Null,Null,Null,Null,No,25.78,780,1080,3
Null,VEH_363,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305166314305,VEH_363,2,D_1347,Null,Null,Null,Null,No,33.79,780,1080,4
Null,VEH_364,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408013,VEH_364,2,D_429,Null,Null,Null,Null,No,30.76,780,1080,3
MF2305176316839,VEH_364,3,D_1380,Null,Null,Null,Null,No,18.8,1080,120,5
Null,VEH_365,1,O_537,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305156297071,VEH_365,2,D_1678,Null,Null,Null,Null,No,23.78,780,1080,3
M18408233,VEH_365,3,D_327,Null,Null,Null,Null,No,23.84,1080,120,5
Null,VEH_402,1,O_42,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305156309716,VEH_402,2,D_1295,2023-05-15 05:24,276,60,2023-05-15 11:00,Yes,27.0,600,1020,0
Null,VEH_402,3,O_495,2023-05-15 13:15,0,0,2023-05-15 13:15,Null,0.0,0,1440,-1
MF2305256365180,VEH_402,4,D_2403,2023-05-15 13:14,286,60,2023-05-15 19:00,Yes,19.88,1080,120,1
Null,VEH_402,5,O_800,2023-05-15 19:37,0,0,2023-05-15 19:37,Null,0.0,0,1440,-1
N_20230515938871,VEH_402,6,D_1,2023-05-15 21:20,160,60,2023-05-16 01:00,Yes,16.33,0,360,1
Null,VEH_402,7,O_276,2023-05-16 01:10,0,0,2023-05-16 01:10,Null,0.0,0,1440,-1
MF2305176324863,VEH_402,8,D_1780,2023-05-16 02:39,0,60,2023-05-16 03:39,Yes,23.31,0,360,1
Null,VEH_402,9,O_800,2023-05-16 04:42,0,0,2023-05-16 04:42,Null,0.0,0,1440,-1
20230515B495727_001,VEH_402,10,D_72,Null,Null,Null,Null,No,18.33,0,360,4
Null,VEH_402,11,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230515938938,VEH_402,12,D_132,Null,Null,Null,Null,No,13.61,780,1080,5
Null,VEH_402,13,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498183_001,VEH_402,14,D_196,Null,Null,Null,Null,No,24.9,420,900,5
Null,VEH_403,1,O_42,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305166314219,VEH_403,2,D_1533,2023-05-15 23:26,34,60,2023-05-16 01:00,Yes,22.02,0,360,2
Null,VEH_403,3,O_800,2023-05-16 01:56,0,0,2023-05-16 01:56,Null,0.0,0,1440,-1
20230515B498510_001,VEH_403,4,D_104,2023-05-16 01:23,0,60,2023-05-16 02:23,Yes,7.54,0,360,4
Null,VEH_403,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498133_001,VEH_403,6,D_8,Null,Null,Null,Null,No,24.57,420,900,5
Null,VEH_404,1,O_42,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305156309756,VEH_404,2,D_1295,2023-05-15 11:24,0,60,2023-05-15 12:24,Yes,26.34,420,900,1
Null,VEH_404,3,O_614,2023-05-15 13:09,0,0,2023-05-15 13:09,Null,0.0,0,1440,-1
MF2305176322249,VEH_404,4,D_1621,2023-05-15 15:36,144,60,2023-05-15 19:00,Yes,19.18,1080,120,2
Null,VEH_404,5,O_800,2023-05-16 02:07,0,0,2023-05-16 02:07,Null,0.0,0,1440,-1
20230515B498171_001,VEH_404,6,D_41,2023-05-16 02:31,0,60,2023-05-16 03:31,Yes,19.84,0,360,4
Null,VEH_404,7,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408083,VEH_404,8,D_286,Null,Null,Null,Null,No,12.54,420,900,5
20230516B499905_001,VEH_404,9,D_109,Null,Null,Null,Null,No,12.85,600,1020,5
Null,VEH_405,1,O_42,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305156309746,VEH_405,2,D_1295,2023-05-15 11:24,96,60,2023-05-15 14:00,Yes,24.54,780,1080,0
Null,VEH_405,3,O_495,2023-05-15 15:15,0,0,2023-05-15 15:15,Null,0.0,0,1440,-1
MF2305256365182,VEH_405,4,D_2403,2023-05-15 15:14,0,60,2023-05-15 16:14,Yes,25.14,780,1080,2
Null,VEH_405,5,O_800,2023-05-15 18:37,0,0,2023-05-15 18:37,Null,0.0,0,1440,-1
20230515B498359_001,VEH_405,6,D_205,2023-05-15 18:44,0,60,2023-05-15 19:44,Yes,17.77,1080,120,3
Null,VEH_405,7,O_19,2023-05-16 00:26,0,0,2023-05-16 00:26,Null,0.0,0,1440,-1
20230515B494945_008,VEH_405,8,D_208,2023-05-16 01:12,0,60,2023-05-16 02:12,Yes,17.63,1080,120,4
Null,VEH_405,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497158_001,VEH_405,10,D_17,Null,Null,Null,Null,No,18.83,600,1020,4
Null,VEH_406,1,O_42,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305186339745,VEH_406,2,D_1184,2023-05-15 10:52,128,60,2023-05-15 14:00,Yes,20.72,780,1080,0
Null,VEH_406,3,O_276,2023-05-15 15:42,0,0,2023-05-15 15:42,Null,0.0,0,1440,-1
20230513B494142_001,VEH_406,4,D_36,2023-05-15 16:31,0,60,2023-05-15 17:31,Yes,22.87,780,1080,2
Null,VEH_406,5,O_394,2023-05-15 18:28,0,0,2023-05-15 18:28,Null,0.0,0,1440,-1
MF2305166315888,VEH_406,6,D_1271,2023-05-15 20:55,185,60,2023-05-16 01:00,Yes,19.68,0,360,1
Null,VEH_406,7,O_26,2023-05-16 01:26,0,0,2023-05-16 01:26,Null,0.0,0,1440,-1
M18407891,VEH_406,8,D_715,2023-05-16 02:34,0,60,2023-05-16 03:34,Yes,15.87,0,360,4
Null,VEH_406,9,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B496687_001,VEH_406,10,D_233,Null,Null,Null,Null,No,20.97,600,1020,5
Null,VEH_407,1,O_42,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305156309720,VEH_407,2,D_1295,2023-05-15 23:24,36,60,2023-05-16 01:00,Yes,22.02,0,360,2
Null,VEH_407,3,O_614,2023-05-16 01:45,0,0,2023-05-16 01:45,Null,0.0,0,1440,-1
MF2305186338928,VEH_407,4,D_1184,2023-05-16 02:24,0,60,2023-05-16 03:24,Yes,11.83,0,360,4
Null,VEH_407,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000835_001,VEH_407,6,D_104,Null,Null,Null,Null,No,21.88,600,1020,5
Null,VEH_409,1,O_42,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305156309856,VEH_409,2,D_1295,2023-05-15 17:24,36,60,2023-05-15 19:00,Yes,22.24,1080,120,1
Null,VEH_409,3,O_495,2023-05-15 20:15,0,0,2023-05-15 20:15,Null,0.0,0,1440,-1
20230515B495106_001,VEH_409,4,D_48,2023-05-15 21:07,173,60,2023-05-16 01:00,Yes,24.47,0,360,2
Null,VEH_409,5,O_276,2023-05-16 01:43,0,0,2023-05-16 01:43,Null,0.0,0,1440,-1
20230515B495305_001,VEH_409,6,D_31,2023-05-16 03:48,0,60,2023-05-16 04:48,Yes,24.91,0,360,4
Null,VEH_409,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497426_001,VEH_409,8,D_84,Null,Null,Null,Null,No,24.69,780,1080,4
Null,VEH_409,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230515938874,VEH_409,10,D_7,Null,Null,Null,Null,No,9.25,0,360,5
20230515B497709_001,VEH_409,11,D_125,Null,Null,Null,Null,No,16.44,780,1080,5
Null,VEH_409,12,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408596,VEH_409,13,D_774,Null,Null,Null,Null,No,19.34,600,1020,4
Null,VEH_410,1,O_42,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305156309850,VEH_410,2,D_1295,2023-05-15 17:24,36,60,2023-05-15 19:00,Yes,15.88,1080,120,2
Null,VEH_410,3,O_495,2023-05-15 20:15,0,0,2023-05-15 20:15,Null,0.0,0,1440,-1
20230515B498471_001,VEH_410,4,D_72,2023-05-15 20:00,240,60,2023-05-16 01:00,Yes,24.83,0,360,2
Null,VEH_410,5,O_800,2023-05-16 01:36,0,0,2023-05-16 01:36,Null,0.0,0,1440,-1
MF2305166315922,VEH_410,6,D_1278,Null,Null,Null,Null,No,18.67,0,360,4
Null,VEH_410,7,O_292,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305186339919,VEH_410,8,D_1654,Null,Null,Null,Null,No,26.06,600,1020,5
Null,VEH_411,1,O_42,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305156309752,VEH_411,2,D_1295,2023-05-15 23:24,36,60,2023-05-16 01:00,Yes,18.05,0,360,3
Null,VEH_411,3,O_495,2023-05-16 02:15,0,0,2023-05-16 02:15,Null,0.0,0,1440,-1
20230516B001051_001,VEH_411,4,D_1,Null,Null,Null,Null,No,20.08,1080,120,4
Null,VEH_411,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495591_001,VEH_411,6,D_107,Null,Null,Null,Null,No,19.2,0,360,4
Null,VEH_412,1,O_42,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305156309722,VEH_412,2,D_1295,2023-05-15 23:24,36,60,2023-05-16 01:00,Yes,17.58,0,360,3
Null,VEH_412,3,O_495,2023-05-16 02:15,0,0,2023-05-16 02:15,Null,0.0,0,1440,-1
20230515B495056_001,VEH_412,4,D_14,2023-05-16 04:53,0,60,2023-05-16 05:53,Yes,13.36,0,360,4
Null,VEH_412,5,O_309,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305186335024,VEH_412,6,D_2341,Null,Null,Null,Null,No,15.78,600,1020,5
Null,VEH_413,1,O_42,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166315134,VEH_413,2,D_1295,Null,Null,Null,Null,No,19.02,0,360,4
Null,VEH_413,3,O_19,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499529_001,VEH_413,4,D_233,Null,Null,Null,Null,No,17.33,420,900,4
Null,VEH_414,1,O_42,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305156309852,VEH_414,2,D_1295,Null,Null,Null,Null,No,25.46,600,1020,3
Null,VEH_415,1,O_42,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305166315144,VEH_415,2,D_1295,Null,Null,Null,Null,No,21.43,780,1080,5
Null,VEH_416,1,O_42,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305166313269,VEH_416,2,D_1295,Null,Null,Null,Null,No,20.93,780,1080,4
Null,VEH_417,1,O_42,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305156309714,VEH_417,2,D_1295,Null,Null,Null,Null,No,25.25,780,1080,3
Null,VEH_422,1,O_42,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305156309846,VEH_422,2,D_1295,Null,Null,Null,Null,No,31.69,600,1020,0
Null,VEH_423,1,O_42,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305156309803,VEH_423,2,D_1295,2023-05-15 23:24,0,60,2023-05-16 00:24,Yes,30.74,1080,120,3
Null,VEH_423,3,O_19,2023-05-16 01:08,0,0,2023-05-16 01:08,Null,0.0,0,1440,-1
20230515B496284_001,VEH_423,4,D_233,2023-05-16 01:40,0,60,2023-05-16 02:40,Yes,27.39,1080,120,4
Null,VEH_423,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495743_001,VEH_423,6,D_46,Null,Null,Null,Null,No,31.41,420,900,5
Null,VEH_424,1,O_42,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305156309854,VEH_424,2,D_1295,2023-05-15 23:24,36,60,2023-05-16 01:00,Yes,27.37,0,360,0
Null,VEH_424,3,O_19,2023-05-16 01:44,0,0,2023-05-16 01:44,Null,0.0,0,1440,-1
20230516B499524_001,VEH_424,4,D_233,2023-05-16 02:16,0,60,2023-05-16 03:16,Yes,27.22,0,360,4
Null,VEH_424,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498132_001,VEH_424,6,D_191,Null,Null,Null,Null,No,22.67,600,1020,4
Null,VEH_425,1,O_42,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305156309748,VEH_425,2,D_1295,2023-05-15 23:24,36,60,2023-05-16 01:00,Yes,31.14,0,360,1
Null,VEH_425,3,O_495,2023-05-16 02:15,0,0,2023-05-16 02:15,Null,0.0,0,1440,-1
20230515B495052_001,VEH_425,4,D_9,2023-05-16 04:53,0,60,2023-05-16 05:53,Yes,31.23,0,360,4
Null,VEH_425,5,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305156309066,VEH_425,6,D_1199,Null,Null,Null,Null,No,27.75,420,900,4
Null,VEH_426,1,O_42,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166314225,VEH_426,2,D_1822,Null,Null,Null,Null,No,29.79,600,1020,0
Null,VEH_427,1,O_42,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166312871,VEH_427,2,D_1295,Null,Null,Null,Null,No,30.99,420,900,4
Null,VEH_427,3,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499477_001,VEH_427,4,D_233,Null,Null,Null,Null,No,19.74,1080,120,5
Null,VEH_427,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497372_001,VEH_427,6,D_146,Null,Null,Null,Null,No,28.1,600,1020,5
Null,VEH_428,1,O_42,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166315142,VEH_428,2,D_1295,Null,Null,Null,Null,No,30.26,420,900,4
Null,VEH_428,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000651_001,VEH_428,4,D_132,Null,Null,Null,Null,No,29.38,600,1020,5
Null,VEH_429,1,O_42,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166314221,VEH_429,2,D_1670,Null,Null,Null,Null,No,28.88,600,1020,3
Null,VEH_430,1,O_42,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305156309848,VEH_430,2,D_1295,Null,Null,Null,Null,No,29.73,600,1020,1
Null,VEH_431,1,O_42,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166314217,VEH_431,2,D_1829,Null,Null,Null,Null,No,31.47,600,1020,1
Null,VEH_432,1,O_42,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305186339747,VEH_432,2,D_1184,Null,Null,Null,Null,No,29.2,780,1080,1
Null,VEH_436,1,O_42,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305166315136,VEH_436,2,D_1295,Null,Null,Null,Null,No,32.82,780,1080,5
Null,VEH_502,1,O_309,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305176316932,VEH_502,2,D_1791,2023-05-15 09:29,0,60,2023-05-15 10:29,Yes,22.31,420,900,1
Null,VEH_502,3,O_276,2023-05-15 13:41,0,0,2023-05-15 13:41,Null,0.0,0,1440,-1
M18406162,VEH_502,4,D_293,2023-05-15 15:57,0,60,2023-05-15 16:57,Yes,22.46,780,1080,2
Null,VEH_502,5,O_288,2023-05-15 18:41,0,0,2023-05-15 18:41,Null,0.0,0,1440,-1
PND000263,VEH_502,6,D_2943,2023-05-15 23:46,0,60,2023-05-16 00:46,Yes,20.04,1080,120,3
Null,VEH_502,7,O_279,2023-05-16 01:38,0,0,2023-05-16 01:38,Null,0.0,0,1440,-1
20230516B499896_001,VEH_502,8,D_108,2023-05-16 02:33,0,60,2023-05-16 03:33,Yes,24.62,0,360,4
Null,VEH_502,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497445_001,VEH_502,10,D_198,Null,Null,Null,Null,No,15.71,600,1020,5
Null,VEH_503,1,O_309,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305176316930,VEH_503,2,D_2168,2023-05-15 09:49,191,60,2023-05-15 14:00,Yes,11.51,780,1080,0
Null,VEH_503,3,O_288,2023-05-15 14:19,0,0,2023-05-15 14:19,Null,0.0,0,1440,-1
PND000339,VEH_503,4,D_2318,2023-05-15 17:44,0,60,2023-05-15 18:44,Yes,23.26,780,1080,2
Null,VEH_503,5,O_276,2023-05-15 20:23,0,0,2023-05-15 20:23,Null,0.0,0,1440,-1
20230513B494282_001,VEH_503,6,D_166,2023-05-15 21:06,174,60,2023-05-16 01:00,Yes,19.21,0,360,3
Null,VEH_503,7,O_800,2023-05-16 03:09,0,0,2023-05-16 03:09,Null,0.0,0,1440,-1
20230515B498204_001,VEH_503,8,D_143,2023-05-16 03:11,0,60,2023-05-16 04:11,Yes,23.6,0,360,4
Null,VEH_503,9,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499901_001,VEH_503,10,D_108,Null,Null,Null,Null,No,23.34,420,900,5
Null,VEH_506,1,O_309,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305176316928,VEH_506,2,D_1447,Null,Null,Null,Null,No,18.16,420,900,3
Null,VEH_506,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497307_001,VEH_506,4,D_53,Null,Null,Null,Null,No,12.72,0,360,5
20230515B498219_001,VEH_506,5,D_75,Null,Null,Null,Null,No,14.25,780,1080,4
Null,VEH_506,6,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499722_001,VEH_506,7,D_209,Null,Null,Null,Null,No,11.25,600,1020,5
Null,VEH_507,1,O_309,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166312371,VEH_507,2,D_1936,Null,Null,Null,Null,No,16.6,600,1020,4
Null,VEH_602,1,O_45,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B001120_001,VEH_602,2,D_19,Null,Null,Null,Null,No,16.06,780,1080,5
Null,VEH_603,1,O_45,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498099_001,VEH_603,2,D_1,2023-05-15 08:20,280,60,2023-05-15 14:00,Yes,19.07,780,1080,1
Null,VEH_603,3,O_276,2023-05-15 14:10,0,0,2023-05-15 14:10,Null,0.0,0,1440,-1
20230513B494127_001,VEH_603,4,D_9,2023-05-15 17:04,56,60,2023-05-15 19:00,Yes,26.53,1080,120,2
Null,VEH_603,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495439_001,VEH_603,6,D_46,Null,Null,Null,Null,No,25.1,600,1020,5
Null,VEH_604,1,O_45,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B001142_001,VEH_604,2,D_1,Null,Null,Null,Null,No,14.07,780,1080,5
Null,VEH_605,1,O_45,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499851_001,VEH_605,2,D_208,Null,Null,Null,Null,No,24.67,780,1080,5
Null,VEH_606,1,O_45,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305186339917,VEH_606,2,D_1184,Null,Null,Null,Null,No,24.76,780,1080,4
Null,VEH_702,1,O_70,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305156310668,VEH_702,2,D_1827,2023-05-15 05:18,102,60,2023-05-15 08:00,Yes,22.84,420,900,0
Null,VEH_702,3,O_26,2023-05-15 08:56,0,0,2023-05-15 08:56,Null,0.0,0,1440,-1
20230515B498441_001,VEH_702,4,D_109,2023-05-15 11:40,0,60,2023-05-15 12:40,Yes,24.8,420,900,1
Null,VEH_702,5,O_276,2023-05-15 13:30,0,0,2023-05-15 13:30,Null,0.0,0,1440,-1
20230513B494184_001,VEH_702,6,D_139,2023-05-15 15:56,124,60,2023-05-15 19:00,Yes,18.26,1080,120,1
Null,VEH_702,7,O_68,2023-05-15 20:35,0,0,2023-05-15 20:35,Null,0.0,0,1440,-1
20230515B498541_001,VEH_702,8,D_56,2023-05-15 20:06,234,60,2023-05-16 01:00,Yes,25.13,0,360,3
Null,VEH_703,1,O_70,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000264_001,VEH_703,2,D_108,Null,Null,Null,Null,No,19.31,420,900,4
Null,VEH_703,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498341_001,VEH_703,4,D_171,Null,Null,Null,Null,No,25.52,600,1020,5
Null,VEH_704,1,O_70,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305176324648,VEH_704,2,D_1623,Null,Null,Null,Null,No,20.75,600,1020,4
Null,VEH_802,1,O_68,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498542_001,VEH_802,2,D_56,2023-05-15 02:27,0,60,2023-05-15 03:27,Yes,17.56,0,360,0
Null,VEH_802,3,O_537,2023-05-15 06:35,0,0,2023-05-15 06:35,Null,0.0,0,1440,-1
M18408035,VEH_802,4,D_426,2023-05-15 10:20,0,60,2023-05-15 11:20,Yes,25.11,420,900,1
Null,VEH_802,5,O_394,2023-05-15 12:32,0,0,2023-05-15 12:32,Null,0.0,0,1440,-1
MF2305166314603,VEH_802,6,D_2125,2023-05-15 16:04,116,60,2023-05-15 19:00,Yes,26.46,1080,120,1
Null,VEH_803,1,O_68,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498538_001,VEH_803,2,D_56,2023-05-15 02:27,273,60,2023-05-15 08:00,Yes,19.74,420,900,0
Null,VEH_804,1,O_68,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305156309453,VEH_804,2,D_1323,2023-05-15 04:44,316,60,2023-05-15 11:00,Yes,22.8,600,1020,0
Null,VEH_804,3,O_800,2023-05-15 13:37,0,0,2023-05-15 13:37,Null,0.0,0,1440,-1
20230515B498297_001,VEH_804,4,D_199,2023-05-15 13:39,0,60,2023-05-15 14:39,Yes,26.92,780,1080,2
Null,VEH_804,5,O_279,2023-05-16 00:31,0,0,2023-05-16 00:31,Null,0.0,0,1440,-1
20230516B499616_001,VEH_804,6,D_108,2023-05-16 01:33,0,60,2023-05-16 02:33,Yes,26.59,0,360,4
Null,VEH_804,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497500_001,VEH_804,8,D_160,Null,Null,Null,Null,No,25.78,420,900,5
Null,VEH_807,1,O_68,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498103_001,VEH_807,2,D_23,2023-05-15 08:06,114,60,2023-05-15 11:00,Yes,22.31,600,1020,1
Null,VEH_807,3,O_68,2023-05-15 14:04,0,0,2023-05-15 14:04,Null,0.0,0,1440,-1
20230515B498539_001,VEH_807,4,D_56,2023-05-15 12:40,320,60,2023-05-15 19:00,Yes,16.1,1080,120,1
Null,VEH_808,1,O_68,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498534_001,VEH_808,2,D_144,2023-05-15 08:19,281,60,2023-05-15 14:00,Yes,25.6,780,1080,0
Null,VEH_808,3,O_537,2023-05-15 18:31,0,0,2023-05-15 18:31,Null,0.0,0,1440,-1
MF2305186339733,VEH_808,4,D_1654,2023-05-15 22:51,0,60,2023-05-15 23:51,Yes,18.78,1080,120,3
Null,VEH_808,5,O_495,2023-05-16 00:56,0,0,2023-05-16 00:56,Null,0.0,0,1440,-1
20230515B495091_001,VEH_808,6,D_44,2023-05-16 01:55,0,60,2023-05-16 02:55,Yes,25.26,0,360,4
Null,VEH_808,7,O_614,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176322624,VEH_808,8,D_1609,Null,Null,Null,Null,No,18.24,600,1020,4
Null,VEH_809,1,O_68,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305176316613,VEH_809,2,D_2166,2023-05-16 01:12,0,60,2023-05-16 02:12,Yes,22.47,1080,120,4
Null,VEH_809,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495424_001,VEH_809,4,D_74,Null,Null,Null,Null,No,7.93,600,1020,5
